paper id,paper title,year,author number,author position,author name,author aff
2014-0757,A ‘Banal’ European Public Sphere? Framing the Crisis by the European Elite Press,2014,5,2,Joan Ramon Rodriguez-Amat,U of Vienna
2014-0757,A ‘Banal’ European Public Sphere? Framing the Crisis by the European Elite Press,2014,5,3,Lisa Winter,U of Vienna
2014-0757,A ‘Banal’ European Public Sphere? Framing the Crisis by the European Elite Press,2014,5,4,Asimina Koukou,U of Vienna
2014-0757,A ‘Banal’ European Public Sphere? Framing the Crisis by the European Elite Press,2014,5,5,Peter Maurer,U of Vienna
2014-0758,Theorizing Information Activism,2014,1,1,Laura Stein,U of Texas - Austin
2014-0759,Stakeholder Inclusiveness as Argument Pro Homine in CSR Reports,2014,1,1,Craig E. Carroll,New York U
2014-0760,Corporate Communication Strategies to Corporate Sustainability,2014,3,1,Soojin Kim,Purdue U
2014-0760,Corporate Communication Strategies to Corporate Sustainability,2014,3,2,Jeong-Nam Kim,Purdue U
2014-0760,Corporate Communication Strategies to Corporate Sustainability,2014,3,3,Arunima Krishna,Purdue U
2014-0761,Activists in Corporate Suites: Shareholder-Corporate Engagement on Social Responsibility Issues,2014,2,1,Nur Uysal,Marquette University
2014-0761,Activists in Corporate Suites: Shareholder-Corporate Engagement on Social Responsibility Issues,2014,2,2,Katerina Tsetsura,U of Oklahoma
2014-0762,"Internal Communication, Cultural Inertia, and Knowledge Production",2014,2,1,Kim A. Johnston,Queensland U of Technology
2014-0762,"Internal Communication, Cultural Inertia, and Knowledge Production",2014,2,2,James L Everett,Coastal Carolina University
2014-0763,Anger in the News: The Effect of Appropriateness of Anger Expressions on Attitudes,2014,5,1,Mariska Kleemans,Radboud University Nijmegen
2014-0763,Anger in the News: The Effect of Appropriateness of Anger Expressions on Attitudes,2014,5,2,Jonathan Vantriet,Radboud U Nijmegen
2014-0763,Anger in the News: The Effect of Appropriateness of Anger Expressions on Attitudes,2014,5,3,Gabi Joachim Schaap,Radboud University Nijmegen
2014-0763,Anger in the News: The Effect of Appropriateness of Anger Expressions on Attitudes,2014,5,4,Paul G. HendriksVettehen,Radboud U - Nijmegen
2014-0763,Anger in the News: The Effect of Appropriateness of Anger Expressions on Attitudes,2014,5,5,Liesbeth E.A.H.M. Hermans,Radboud U Nijmegen
2014-0764,"Bridging the Gap Between Deliberative and Participatory Democracy: Issue Publics’ Information Selectivity, Deliberation, and Participation",2014,1,1,Hsuan-Ting Chen,Chinese U of Hong Kong
2014-0765,Personalized News and How it Affects Public Opinion,2014,1,1,Mark Boukes,University of Amsterdam
2014-0766,"Policy Decision-Making, Public Involvement and Nuclear Energy: What Do Expert Stakeholders Think and Why?",2014,5,1,Nan Li,U of Wisconsin - Madison
2014-0766,"Policy Decision-Making, Public Involvement and Nuclear Energy: What Do Expert Stakeholders Think and Why?",2014,5,2,Leona Yi-Fan Su,U of Wisconsin
2014-0766,"Policy Decision-Making, Public Involvement and Nuclear Energy: What Do Expert Stakeholders Think and Why?",2014,5,3,Xuan Liang,U of Wisconsin - Madison
2014-0766,"Policy Decision-Making, Public Involvement and Nuclear Energy: What Do Expert Stakeholders Think and Why?",2014,5,4,Dominique Brossard,U of Wisconsin - Madison
2014-0766,"Policy Decision-Making, Public Involvement and Nuclear Energy: What Do Expert Stakeholders Think and Why?",2014,5,5,Dietram A. Scheufele,U of Wisconsin
2014-0767,Adolescents’ Antisocial Media Use Increases Their Cyberbullying Behavior: A Longitudinal Study,2014,2,1,Anouk H. den Hamer,VU University
2014-0767,Adolescents’ Antisocial Media Use Increases Their Cyberbullying Behavior: A Longitudinal Study,2014,2,2,Elly A. Konijn,VU U - Amsterdam
2014-0768,Developmental Trajectories of (Cyber)Bullying Perpetration and Social Intelligence During Early Adolescence,2014,2,1,Sara Pabian,University of Antwerp
2014-0768,Developmental Trajectories of (Cyber)Bullying Perpetration and Social Intelligence During Early Adolescence,2014,2,2,Heidi Vandebosch,U of Antwerp
2014-0769,Gender Differences in the Association Between Peer Rejection and Adolescents’ Moral Judgment and Preferences for Antisocial Media Content,2014,2,1,Xanthe S. Plaisier,"VU University, Amsterdam"
2014-0769,Gender Differences in the Association Between Peer Rejection and Adolescents’ Moral Judgment and Preferences for Antisocial Media Content,2014,2,2,Elly A. Konijn,VU U - Amsterdam
2014-0770,Internet Use and Verbal Aggression: The Moderating Role of Parents and Peers,2014,4,1,Markus Appel,U of Koblenz-Landau
2014-0770,Internet Use and Verbal Aggression: The Moderating Role of Parents and Peers,2014,4,2,Barbara Stiglbauer,Johannes Kepler U of Linz
2014-0770,Internet Use and Verbal Aggression: The Moderating Role of Parents and Peers,2014,4,3,Bernad Batinic,Johannes Kepler U of Linz
2014-0770,Internet Use and Verbal Aggression: The Moderating Role of Parents and Peers,2014,4,4,Peter Holtz,U of Jena
2014-0771,Liked Characters Get a Moral Pass: Young Viewers’ Evaluations of Social and Physical Aggression in Tween Sitcoms,2014,4,1,Nicole Martins,Indiana U
2014-0771,Liked Characters Get a Moral Pass: Young Viewers’ Evaluations of Social and Physical Aggression in Tween Sitcoms,2014,4,2,Marie-Louise Mares,U of Wisconsin - Madison
2014-0771,Liked Characters Get a Moral Pass: Young Viewers’ Evaluations of Social and Physical Aggression in Tween Sitcoms,2014,4,3,Mona Malacane,Indiana U
2014-0771,Liked Characters Get a Moral Pass: Young Viewers’ Evaluations of Social and Physical Aggression in Tween Sitcoms,2014,4,4,Alanna L Peebles,U of Wisconsin
2014-0772,Television Exposure and Fear of Crime in Adolescents: Exploring the Mediated Fear Model,2014,2,1,Kathleen Custers,U of Leuven - School for Mass Communication Research
2014-0772,Television Exposure and Fear of Crime in Adolescents: Exploring the Mediated Fear Model,2014,2,2,Jan Van den Bulck,U of Leuven School for Mass Communication Research
2014-0773,The Individual or the Class: A Multilevel Analysis of Cyberbullying Behavior in School Context,2014,3,1,Ruth Festl,University of Hohenheim
2014-0773,The Individual or the Class: A Multilevel Analysis of Cyberbullying Behavior in School Context,2014,3,2,Michael Scharkow,U of Hohenheim
2014-0773,The Individual or the Class: A Multilevel Analysis of Cyberbullying Behavior in School Context,2014,3,3,Thorsten Quandt,University of Muenster
2014-0774,Violent Video Games and Delinquent Behavior in Adolescents: Aggressiveness and Peer Delinquency as Moderators,2014,3,1,Liese Exelmans,KU Leuven
2014-0774,Violent Video Games and Delinquent Behavior in Adolescents: Aggressiveness and Peer Delinquency as Moderators,2014,3,2,Kathleen Custers,U of Leuven - School for Mass Communication Research
2014-0774,Violent Video Games and Delinquent Behavior in Adolescents: Aggressiveness and Peer Delinquency as Moderators,2014,3,3,Jan Van den Bulck,U of Leuven School for Mass Communication Research
2014-0775,Exposure to Verbal Aggression in Childhood and Desensitization to Conflict in Adult Romantic Relationships,2014,2,1,Lindsey Aloia,The Pennsylvania State University
2014-0775,Exposure to Verbal Aggression in Childhood and Desensitization to Conflict in Adult Romantic Relationships,2014,2,2,Denise H. Solomon,Pennsylvania State U
2014-0776,Family Identification and the Transition to College: A Mixed Method Construct Exploration (Top Student Paper),2014,1,1,Elizabeth Dorrance Hall,Purdue University
2014-0777,Children’s Verbal and Nonverbal Congruent and Incongruent Communication,2014,1,1,Tsfira Grebelsky-Lichtman,Hebrew University and Ono Academic Colledge
2014-0778,"Job Seekers’ Behaviors and the Willingness of Others to Provide Esteem Support: The Role of Attributions, Emotions, and Efficacy",2014,5,1,David D. Clare,Michigan State U
2014-0778,"Job Seekers’ Behaviors and the Willingness of Others to Provide Esteem Support: The Role of Attributions, Emotions, and Efficacy",2014,5,2,Ashley A Hanna,Michigan State U
2014-0778,"Job Seekers’ Behaviors and the Willingness of Others to Provide Esteem Support: The Role of Attributions, Emotions, and Efficacy",2014,5,3,Amanda J. Holmstrom,Michigan State U
2014-0778,"Job Seekers’ Behaviors and the Willingness of Others to Provide Esteem Support: The Role of Attributions, Emotions, and Efficacy",2014,5,4,Morgan E Summers,Michigan State University
2014-0778,"Job Seekers’ Behaviors and the Willingness of Others to Provide Esteem Support: The Role of Attributions, Emotions, and Efficacy",2014,5,5,Catherine M. Musatics,Michigan State U
2014-0779,Community Dialogue for Normative and Behavior Change: The Tchova Tchova Project in Mozambique,2014,7,1,Maria Elena Figueroa,John Hopkins U
2014-0779,Community Dialogue for Normative and Behavior Change: The Tchova Tchova Project in Mozambique,2014,7,2,Patricia Poppe,Johns Hopkins U
2014-0779,Community Dialogue for Normative and Behavior Change: The Tchova Tchova Project in Mozambique,2014,7,3,Maria Carrasco,Johns Hopkins U
2014-0779,Community Dialogue for Normative and Behavior Change: The Tchova Tchova Project in Mozambique,2014,7,4,Dida Pinho,Johns Hopkins U
2014-0779,Community Dialogue for Normative and Behavior Change: The Tchova Tchova Project in Mozambique,2014,7,5,Felisberto Massingue,Johns Hopkins U
2014-0779,Community Dialogue for Normative and Behavior Change: The Tchova Tchova Project in Mozambique,2014,7,6,Amata Kwizera,Other
2014-0779,Community Dialogue for Normative and Behavior Change: The Tchova Tchova Project in Mozambique,2014,7,7,Maria Tanque,Johns Hopkins U
2014-0780,Social Norms and Involvement in Health and Environmental Behaviors,2014,3,1,Maria Knight Lapinski,Michigan State U
2014-0780,Social Norms and Involvement in Health and Environmental Behaviors,2014,3,2,Jie Zhuang,Michigan State U
2014-0780,Social Norms and Involvement in Health and Environmental Behaviors,2014,3,3,Hyeseung Koh,University of Texas Austin
2014-0781,Tapping Into Traditional Norms for HIV Prevention: Harnessing the Influence of Grandmothers (Agogos) in Malawi,2014,4,1,Rupali Limaye,John Hopkins U
2014-0781,Tapping Into Traditional Norms for HIV Prevention: Harnessing the Influence of Grandmothers (Agogos) in Malawi,2014,4,2,Rajiv N. Rimal,George Washington U
2014-0781,Tapping Into Traditional Norms for HIV Prevention: Harnessing the Influence of Grandmothers (Agogos) in Malawi,2014,4,3,Jane Brown,Johns Hopkins U
2014-0781,Tapping Into Traditional Norms for HIV Prevention: Harnessing the Influence of Grandmothers (Agogos) in Malawi,2014,4,4,Glory Mkandawire,Johns Hopkins U
2014-0782,The Mediating Effect of Emotion on the Comparison Between Descriptive Norm Information and Recycling Behaviors,2014,2,1,Hyeseung Koh,University of Texas Austin
2014-0782,The Mediating Effect of Emotion on the Comparison Between Descriptive Norm Information and Recycling Behaviors,2014,2,2,Maria Knight Lapinski,Michigan State U
2014-0783,Connecting Risk With Communication Profiles: The Case of Young Car Drivers,2014,3,1,Sarah Geber,"Hanover U of Music, Drama and Media"
2014-0783,Connecting Risk With Communication Profiles: The Case of Young Car Drivers,2014,3,2,Eva Baumann,U of Bielefeld
2014-0783,Connecting Risk With Communication Profiles: The Case of Young Car Drivers,2014,3,3,Christoph Klimmt,"Hannover University of Music, Drama, and Media"
2014-0784,How Motivated Reasoning and Temporal Cues Polarize the Acceptance of One Health Risk Messages,2014,3,1,Sungjong Roh,Cornell University
2014-0784,How Motivated Reasoning and Temporal Cues Polarize the Acceptance of One Health Risk Messages,2014,3,2,Katherine A. McComas,Cornell U
2014-0784,How Motivated Reasoning and Temporal Cues Polarize the Acceptance of One Health Risk Messages,2014,3,3,Laura N. Rickard,SUNY College of Environmental Science and Forestry
2014-0785,"Message Format, Numeracy, Risk Perception of Alcohol-Attributable Cancer, and Intention for Binge Drinking Among College Students",2014,2,1,Cindy Yixin Chen,University at Buffalo
2014-0785,"Message Format, Numeracy, Risk Perception of Alcohol-Attributable Cancer, and Intention for Binge Drinking Among College Students",2014,2,2,Zheng Janet Yang,State U of New York - Buffalo
2014-0786,The Business of Risk: An Exploration of Risk Management in the Sale of Sex Online,2014,2,1,Jessica D Moorman,U of Michigan
2014-0786,The Business of Risk: An Exploration of Risk Management in the Sale of Sex Online,2014,2,2,Kristen Harrison,U of Michigan
2014-0787,Communication Design of Election Debates,2014,1,1,Alena L. Vasilyeva,Minsk State Linguistic U
2014-0788,Deliberative Moments: Understanding Deliberation as an Interactional Accomplishment,2014,2,1,Leah Sprain,University of Colorado Boulder
2014-0788,Deliberative Moments: Understanding Deliberation as an Interactional Accomplishment,2014,2,2,Laura W. Black,Ohio U
2014-0789,Reinventing Public Speaking: The Anglo-American Public Speaking Textbook in a Global Context,2014,3,1,David Boromisza-Habashi,U of Colorado
2014-0789,Reinventing Public Speaking: The Anglo-American Public Speaking Textbook in a Global Context,2014,3,2,Jessica Hughes,U of Colorado
2014-0789,Reinventing Public Speaking: The Anglo-American Public Speaking Textbook in a Global Context,2014,3,3,Jennifer Malkowski,U of Colorado
2014-0790,The Politics of Being Insulted: The Uses of Hurt Feelings in Public Discourse,2014,1,1,Zohar Kampf,Hebrew University
2014-0791,Mediatization and Communication for Social Change: Representations of Networks and Power in HBO’s Treme,2014,1,1,Kristin Shamas,Oklahoma City University
2014-0792,Have Global Ethical Values Emerged in Communication Practice? Evidence From National and International Professional Public Relations Associations,2014,2,1,Maureen Taylor,U of Oklahoma
2014-0792,Have Global Ethical Values Emerged in Communication Practice? Evidence From National and International Professional Public Relations Associations,2014,2,2,Aimei Yang,University of Southern California
2014-0793,The Changing Faces of NGO Information Work: A Historical View,2014,1,1,Matthew Powers,University of Washington
2014-0794,A Dialectical Approach to Analyzing Corporate Social Responsibility,2014,1,1,Ganga Sasidharan Dhanesh,National U of Singapore
2014-0795,Promoting Global Advocacy Through Global Communication Networks: Lessons Learned From the Kony 2012 Campaign,2014,3,1,William J. Brown,Regent U
2014-0795,Promoting Global Advocacy Through Global Communication Networks: Lessons Learned From the Kony 2012 Campaign,2014,3,2,Benson Perry Fraser,Regent University
2014-0795,Promoting Global Advocacy Through Global Communication Networks: Lessons Learned From the Kony 2012 Campaign,2014,3,3,Terrence R Lindvall,Virginia Wesleyan College
2014-0796,"Japanese Console Games Popularization in China: Nation-State Ideology, Transnational Cultural Power, and Bottom-Up Localization Practice",2014,1,1,Sara X. T. Liao,University of Texas at Austin
2014-0797,Professional Identity of Women Working in the Field of Gaming: A Qualitative Inquiry,2014,2,1,Sonja Ganguin,University of Leipzig
2014-0797,Professional Identity of Women Working in the Field of Gaming: A Qualitative Inquiry,2014,2,2,Anna Hoblitz,U of Paderborn
2014-0798,Should Game Companies Use Reviews in Policy Decisions?,2014,1,1,Brett Sherrick,Pennsylvania State U
2014-0799,The Japanese Console Game Industry: Capcom and Level-5,2014,1,1,Mia L. Consalvo,Concordia University
2014-0800,What the Gamers Want: Interviews With Videogame Journalists and the Exploitation of Women,2014,1,1,Howard Fisher,U of Scranton
2014-0801,Virtual Stereotype Lift: Effects of Arbitrary Gender Representations on Quantitative Task Performance in Avatar-Represented Virtual Groups,2014,3,1,Jong-Eun Roselyn Lee,"School of Communication, The Ohio State University"
2014-0801,Virtual Stereotype Lift: Effects of Arbitrary Gender Representations on Quantitative Task Performance in Avatar-Represented Virtual Groups,2014,3,2,Clifford Ivar Nass (Deceased),Stanford U
2014-0801,Virtual Stereotype Lift: Effects of Arbitrary Gender Representations on Quantitative Task Performance in Avatar-Represented Virtual Groups,2014,3,3,Jeremy N. Bailenson,Stanford U
2014-0802,Immersive Virtual Environments That Promote Environmental Behaviors Also Encourage Indulgent Eating via the Licensing Effect,2014,3,1,Sun Joo (Grace) Ahn,University of Georgia
2014-0802,Immersive Virtual Environments That Promote Environmental Behaviors Also Encourage Indulgent Eating via the Licensing Effect,2014,3,2,Jesse Fox,Ohio State U
2014-0802,Immersive Virtual Environments That Promote Environmental Behaviors Also Encourage Indulgent Eating via the Licensing Effect,2014,3,3,Dooyeon Park,U of Georgia
2014-0803,The Impact of Structure on Response Decisions for Recipients of Distressing Disclosures: The Bystander Effect,2014,2,1,Stephanie A Robbins,Ohio University
2014-0803,The Impact of Structure on Response Decisions for Recipients of Distressing Disclosures: The Bystander Effect,2014,2,2,Walid Afifi,University of Iowa
2014-0804,Stakeholders and Information Communication Technologies as Integral to an Active Shooter Emergency Notification Process,2014,3,1,Keri Keilberg Stephens,U of Texas - Austin
2014-0804,Stakeholders and Information Communication Technologies as Integral to an Active Shooter Emergency Notification Process,2014,3,2,Jessica Lynn Ford,University of Texas at Austin
2014-0804,Stakeholders and Information Communication Technologies as Integral to an Active Shooter Emergency Notification Process,2014,3,3,Michael Mahometa,U of Texas
2014-0805,Eco-Spirituality and Environmental Education in Oman: An Analysis of Environmental Ideologies,2014,1,1,Maryam Ali Alhinai,University of New Mexico
2014-0806,The Performer Metaphor: “Mother Nature Never Puts on the Same Show Twice”,2014,1,1,Tema Oliveira Milstein,University of New Mexico
2014-0807,A Magical Kingdom? Disney Aulani Resort Discourses of Indigenous Hawaiian Ecocultures,2014,2,1,David A Maile,University of New Mexico
2014-0807,A Magical Kingdom? Disney Aulani Resort Discourses of Indigenous Hawaiian Ecocultures,2014,2,2,Mónica Pérez-Marín,U of New Mexico
2014-0808,“You Don’t Win Friends With Salad:” Vegetarian Characters at Odds With Television’s Carnonormativity,2014,1,1,Carrie Packwood Freeman,Georgia State U
2014-0809,Neural Systems Associated With Self-Related Processing Predict Population Success of Health Messages,2014,7,1,Emily Falk,University of Pennsylvania
2014-0809,Neural Systems Associated With Self-Related Processing Predict Population Success of Health Messages,2014,7,2,Matthew Brook O'Donnell,U of Pennsylvania
2014-0809,Neural Systems Associated With Self-Related Processing Predict Population Success of Health Messages,2014,7,3,Steven Tompson,U of Michigan
2014-0809,Neural Systems Associated With Self-Related Processing Predict Population Success of Health Messages,2014,7,4,Richard Gonzalez,U of Michigan
2014-0809,Neural Systems Associated With Self-Related Processing Predict Population Success of Health Messages,2014,7,5,Sonya Dal Cin,U of Michigan
2014-0809,Neural Systems Associated With Self-Related Processing Predict Population Success of Health Messages,2014,7,6,Victor Strecher,U of Michigan
2014-0809,Neural Systems Associated With Self-Related Processing Predict Population Success of Health Messages,2014,7,7,Lawrence An,U of Michigan
2014-0810,Connecting With The Biggest Loser: An Extended Model of Parasocial Interaction and Identification in Health-Related Reality TV Shows,2014,2,1,Yan Tian,U of Missouri - St. Louis
2014-0810,Connecting With The Biggest Loser: An Extended Model of Parasocial Interaction and Identification in Health-Related Reality TV Shows,2014,2,2,Jina H. Yoo,U of Missouri - St. Louis
2014-0811,Modeling Attitude Change During Antidrug Public Service Announcements,2014,2,1,Amber L. Westcott-Baker,University of Maryland
2014-0811,Modeling Attitude Change During Antidrug Public Service Announcements,2014,2,2,Rene Weber,U of California - Santa Barbara
2014-0812,The Influence of Presumed Media Influence on Young People’s Attitudes Toward Cosmetic Surgery,2014,3,1,Nainan Wen,Macau U of Science and Technology
2014-0812,The Influence of Presumed Media Influence on Young People’s Attitudes Toward Cosmetic Surgery,2014,3,2,Stella C. Chia,City U of Hong Kong
2014-0812,The Influence of Presumed Media Influence on Young People’s Attitudes Toward Cosmetic Surgery,2014,3,3,Xiaoming Hao,Nanyang Technological U
2014-0813,A Comparative Study of News Reports on Human Rights and One-Child Policy,2014,1,1,Yanqin Liu,Arizona State University
2014-0814,Does the Gold Medal Really Matter for Every Country?: A Panel Study on the Foreign Countries’ Image Among Chinese Audience After Beijing and London Olympics,2014,1,1,Huailin Chen,University of Macao
2014-0815,Improving Public Diplomacy by Improving the International Student Experience,2014,1,1,Benjamin Jared Triana,University of Kentucky
2014-0816,“My Family Isn’t Racist However…”: Ideological Barriers to Teaching Intercultural Communication in a Postracial Era,2014,3,1,Yea-Wen Chen,Ohio U
2014-0816,“My Family Isn’t Racist However…”: Ideological Barriers to Teaching Intercultural Communication in a Postracial Era,2014,3,2,Nathaniel Simmons,Ohio U
2014-0816,“My Family Isn’t Racist However…”: Ideological Barriers to Teaching Intercultural Communication in a Postracial Era,2014,3,3,Dongjing Kang,Ohio U
2014-0817,Proactive Versus Reactive CSR in a Crisis: The Role of Perceived Altruism on Corporate Reputation,2014,1,1,Hyejoon Rim,U of Minnesota-Twin Cities
2014-0818,"On PR, Diplomacy, and Branding: Proposing a Social Constructivist and Interdisciplinary Approach to Country Promotion",2014,1,1,Elena Alina Dolea,University of Bucharest
2014-0819,Hyperlinked Network Structure of Stakeholders on Corporate Social Responsibility,2014,1,1,Yoonjae Nam,Kyunghee University
2014-0820,Identifying Active Hot-Issue Communicators and Subgroup Identifiers: Examining the Situational Theory of Problem Solving,2014,3,1,Yi-Ru Regina Chen,Hong Kong Baptist U
2014-0820,Identifying Active Hot-Issue Communicators and Subgroup Identifiers: Examining the Situational Theory of Problem Solving,2014,3,2,Chun-ju Flora Hung-Baesecke,Hong Kong Baptist U
2014-0820,Identifying Active Hot-Issue Communicators and Subgroup Identifiers: Examining the Situational Theory of Problem Solving,2014,3,3,Jeong-Nam Kim,Purdue U
2014-0821,The Effect of Interactivity and Conversational Tone on Organizations’ Personification and Relationship Investment,2014,1,1,Kang Hoon Sung,"California State Polytechnic University, Pomona"
2014-0822,A Global Research Agenda for Children’s Rights in the Digital Age,2014,2,1,Sonia Livingstone,London School of Economics
2014-0822,A Global Research Agenda for Children’s Rights in the Digital Age,2014,2,2,Monica E. Bulger,U of Oxford
2014-0823,Children’s Moral Sensitivities About Online Self-Disclosure,2014,1,1,Lien Mostmans,"Vrije Universiteit Brussel, iMinds-SMIT"
2014-0824,In Their Own Words: What Bothers Children Online?,2014,4,1,Sonia Livingstone,London School of Economics
2014-0824,In Their Own Words: What Bothers Children Online?,2014,4,2,Lucyna Aniela Kirwil,Warsaw School of Social Psychology
2014-0824,In Their Own Words: What Bothers Children Online?,2014,4,3,Cristina Ponte,U Nova Lisbon
2014-0824,In Their Own Words: What Bothers Children Online?,2014,4,4,Elisabeth Staksrud,U of Oslo
2014-0825,Optimistic Biases in Online Credibility Evaluation Among Parents and Children,2014,3,1,Miriam Metzger,U of California - Santa Barbara
2014-0825,Optimistic Biases in Online Credibility Evaluation Among Parents and Children,2014,3,2,Andrew Flanagin,U of California - Santa Barbara
2014-0825,Optimistic Biases in Online Credibility Evaluation Among Parents and Children,2014,3,3,Elmie Nekmat,National University of Singapore
2014-0826,“Sign Up Today for Free!”: 6th Graders’ Perceptions of the Internet,2014,4,1,Christine Olson,University of Massachusetts Amherst
2014-0826,“Sign Up Today for Free!”: 6th Graders’ Perceptions of the Internet,2014,4,2,Donica O'Malley,U of Massachusetts
2014-0826,“Sign Up Today for Free!”: 6th Graders’ Perceptions of the Internet,2014,4,3,Laras Sekarasih,University of Massachusetts-Amherst
2014-0826,“Sign Up Today for Free!”: 6th Graders’ Perceptions of the Internet,2014,4,4,Kavita Ilona Nayar,University of Massachusetts Amherst
2014-0827,Jazz Vernacular and the Rhetoric of the Dispossessed in Spike Lee’s When the Levees Broke,2014,2,1,Lisa Corrigan,U of Arkansas
2014-0827,Jazz Vernacular and the Rhetoric of the Dispossessed in Spike Lee’s When the Levees Broke,2014,2,2,Amanda Nell Edgar,University of Missouri
2014-0828,Colliding Bodies: Celebrities vs Dictators in Revolutionary Times,2014,1,1,Marwan M. Kraidy,U of Pennsylvania
2014-0829,Violent Imaginaries: Transnational Latinidad and Narcomusic,2014,1,1,Hector Amaya,University of Virginia
2014-0830,Storyboard Towards Critical Autoethnographic Dance Film,2014,1,1,Vernita Pearl Fort,U of Illinois
2014-0831,"""TV No Longer Commands Our Full Attention"": Effects of Second-Screen Viewing and Task Relevance on Cognitive Load and Learning From News",2014,3,1,Anna Van Cauwenberge,U of Leuven
2014-0831,"""TV No Longer Commands Our Full Attention"": Effects of Second-Screen Viewing and Task Relevance on Cognitive Load and Learning From News",2014,3,2,Gabi Joachim Schaap,Radboud University Nijmegen
2014-0831,"""TV No Longer Commands Our Full Attention"": Effects of Second-Screen Viewing and Task Relevance on Cognitive Load and Learning From News",2014,3,3,Rob van Roy,U of Leuven
2014-0832,Attention-Getters in Political Speech: Immediate Effects From Rhetorical Formulations and Negative Frames,2014,4,1,Luuk Lagerwerf,VU University Amsterdam
2014-0832,Attention-Getters in Political Speech: Immediate Effects From Rhetorical Formulations and Negative Frames,2014,4,2,Amber Boeynaems,Vu University
2014-0832,Attention-Getters in Political Speech: Immediate Effects From Rhetorical Formulations and Negative Frames,2014,4,3,Charlotte Brussee,Noord-Hollands Dagblad
2014-0832,Attention-Getters in Political Speech: Immediate Effects From Rhetorical Formulations and Negative Frames,2014,4,4,Christian Burgers,VU University Amsterdam
2014-0833,How Emotional and Rational Media Messages Shape Attitudes: The Moderating Role of Preexisting Attitudes and Appeal Strength,2014,2,1,Fabian Ryffel,U of Zurich
2014-0833,How Emotional and Rational Media Messages Shape Attitudes: The Moderating Role of Preexisting Attitudes and Appeal Strength,2014,2,2,Werner Wirth,U of Zurich
2014-0834,Nonparametric Unfolding: An Unknown Scaling Method for Bipolar Concepts Such as Soft Versus Hard News,2014,1,1,Mark Boukes,University of Amsterdam
2014-0835,A Culture-Centered Approach to Infant Feeding: An Inverse Quest,2014,1,1,Nadine A. Yehya,American U of Beirut
2014-0836,"Communication Processes and the Latino Health Paradox: Exploring Relationships Among Loneliness, Cultural Values, and Health",2014,2,1,Monica L. Gallegos,Northern Kentucky University
2014-0836,"Communication Processes and the Latino Health Paradox: Exploring Relationships Among Loneliness, Cultural Values, and Health",2014,2,2,Chris Segrin,U of Arizona
2014-0837,Meanings of Care: A Culture-Centred Approach (CCA) to the Left-Behind Family Members in the Countryside of China,2014,2,1,Kang Sun,National U of Singapore
2014-0837,Meanings of Care: A Culture-Centred Approach (CCA) to the Left-Behind Family Members in the Countryside of China,2014,2,2,Mohan Jyoti Dutta,National U of Singapore
2014-0838,Autism and Online Ethnography,2014,2,1,Vered Seidmann,Nanyang Technological University
2014-0838,Autism and Online Ethnography,2014,2,2,Natalie Pang,Nanyang Technological University
2014-0839,Characterizing Discussion About Complementary and Alternative Medicine in Routine Visits Among Advanced Cancer Patients and Their Providers,2014,4,1,Christopher J. Koenig,U of California - San Francisco
2014-0839,Characterizing Discussion About Complementary and Alternative Medicine in Routine Visits Among Advanced Cancer Patients and Their Providers,2014,4,2,Evelyn Y. Ho,U of San Francisco
2014-0839,Characterizing Discussion About Complementary and Alternative Medicine in Routine Visits Among Advanced Cancer Patients and Their Providers,2014,4,3,Laura Trupin,U of California - San Francisco
2014-0839,Characterizing Discussion About Complementary and Alternative Medicine in Routine Visits Among Advanced Cancer Patients and Their Providers,2014,4,4,Daniel Dohan,U of California - San Francisco
2014-0840,"Disparities in Awareness, Opportunity, and Willingness to Participate in Clinical Trials Among Patients and Caregivers Attending a Minority-Serving University Cancer Center",2014,1,1,Tamar Ginossar,U of New Mexico
2014-0841,Motivated Disclosures: An Analysis of Cancer Diagnosis Disclosures Grounded in the Theory of Motivated Information Management,2014,2,1,Erin Collette Nelson,"University of Texas, Austin"
2014-0841,Motivated Disclosures: An Analysis of Cancer Diagnosis Disclosures Grounded in the Theory of Motivated Information Management,2014,2,2,Erin Donovan-Kicken,U of Texas - Austin
2014-0842,"Talking About Cancer on Twitter: Big Data, Health Semantics, and Social Media",2014,3,1,Gang (Kevin) Han,Iowa State U
2014-0842,"Talking About Cancer on Twitter: Big Data, Health Semantics, and Social Media",2014,3,2,Chengrui Cai,Iowa State U
2014-0842,"Talking About Cancer on Twitter: Big Data, Health Semantics, and Social Media",2014,3,3,Wen Wang,Iowa State U
2014-0843,"Addressivities, Identities, and Written Interactions in Heritage Museums",2014,1,1,Chaim Noy,University of South Florida
2014-0844,Arabizi: An Emerging Hybrid of Language and Technology,2014,1,1,Rebekah Jorgensen,Webster University Geneva
2014-0845,Latrinalia: Writing Gender in a University Restroom,2014,1,1,Melissa R. Meade,Temple U
2014-0846,Exploring Overlapping Speech Communities Through Holographic Methodology: The Case of Signing Communities in Panama,2014,1,1,Elizabeth Shun-Ching Parks,University of Washington
2014-0847,Breaking Four Decades of Silence: Memory Work in Post-Civil War Nigeria,2014,1,1,Elizabeth Bird,U of South Florida
2014-0848,Discovery Channel’s Jungle Gold in Ghana: Hegemonic Globalization Sparks Resistance and Policy Change,2014,2,1,S. Senyo J Ofori-Parku,University of Oregon
