Paper ID,Paper Title,Number of Authors,Author Position,Author Name,Author Affiliation
2004-0654,Power(puff) Feminism: The Powerpuff Girls as a Site of Strength and Collective Action in the Third Wave,1,1,Rebecca C. Hains,"Temple U, Philadelphia, PA, USA"
2004-0655,Predicted Outcome Values: The Affect of Sexual Orientation on Anticipated Communication Behaviors,1,1,Jessica L. Moore,University of Texas
2004-0656,"Predicting International Knowledge: The Independent and Interactive Roles of Education, News Use, Interest & Involvement",1,1,Christopher E. Beaudoin,Indiana University-Bloomington
2004-0657,Predicting Satisfaction and Outcome Acceptance with Decision-Making Processes: The Role of Procedural Justice,4,1,Katherine A. McComas,Cornell University
2004-0657,Predicting Satisfaction and Outcome Acceptance with Decision-Making Processes: The Role of Procedural Justice,4,2,Leah Waks,U of Maryland
2004-0657,Predicting Satisfaction and Outcome Acceptance with Decision-Making Processes: The Role of Procedural Justice,4,3,Leah M. Simone,U of Maryland
2004-0657,Predicting Satisfaction and Outcome Acceptance with Decision-Making Processes: The Role of Procedural Justice,4,4,Linda Sherman,U.S. Food and Drug Administration
2004-0658,Predicting Selective Exposure to Media Information: The Efficacy Dimension in the Informational-Utility Model,4,1,Silvia Knobloch,University of California at Davis
2004-0658,Predicting Selective Exposure to Media Information: The Efficacy Dimension in the Informational-Utility Model,4,2,Daniela Grimmer,U of Dresden
2004-0658,Predicting Selective Exposure to Media Information: The Efficacy Dimension in the Informational-Utility Model,4,3,Matthias R Hastall,UC Davis
2004-0658,Predicting Selective Exposure to Media Information: The Efficacy Dimension in the Informational-Utility Model,4,4,Julia Brück,U of Dresden
2004-0659,Press Coverage and Awareness of Gender-equality Issues in Japan,2,1,Shinichi Saito,Tokyo Woman's Christian U
2004-0659,Press Coverage and Awareness of Gender-equality Issues in Japan,2,2,Reiko Ishiyama,Seijo U
2004-0660,Press for Democracy? Some Notes About Newspaper Competition and News Quality in Sweden,1,1,Lars W. Nord,Mid Sweden University
2004-0661,Press Freedom and Politics of Objective Journalism in Post-handover Hong Kong,3,1,Lap Fung Lap Fung Lee,City University of Hong Kong
2004-0661,Press Freedom and Politics of Objective Journalism in Post-handover Hong Kong,3,2,Joseph Man Chan,Chinese U of Hong Kong
2004-0661,Press Freedom and Politics of Objective Journalism in Post-handover Hong Kong,3,3,Clement Y. K. So,Chinese U of Hong Kong
2004-0662,Priming political leaders: The effect of negative evaluations in the news on public assessments of political leaders,1,1,Claes H. De Vreese,"U of Amsterdam, ASCOR"
2004-0663,"Prior Attitudes in Processing TV PSAs: Effects of Accessibility and Congruency on Attention, Memory and Attitude Changes",2,1,Mija Shin,Indiana University
2004-0663,"Prior Attitudes in Processing TV PSAs: Effects of Accessibility and Congruency on Attention, Memory and Attitude Changes",2,2,Yongkuk Chung,Indiana University
2004-0664,"Processing Arousing Information: Psychophysiological Predictors of Motivated Attention, Sensation Seeking, and Substance Use",4,1,Annie Lang,Indiana U
2004-0664,"Processing Arousing Information: Psychophysiological Predictors of Motivated Attention, Sensation Seeking, and Substance Use",4,2,Samuel D. Bradley,Indiana U
2004-0664,"Processing Arousing Information: Psychophysiological Predictors of Motivated Attention, Sensation Seeking, and Substance Use",4,3,Lee Sung Kyoung,Indiana U
2004-0664,"Processing Arousing Information: Psychophysiological Predictors of Motivated Attention, Sensation Seeking, and Substance Use",4,4,Johnny V. Sparks Jr.,Indiana U
2004-0665,Product Placement in Entertainment Media: Proposing Business Process Models,3,1,Susan Chang,Michigan State University
2004-0665,Product Placement in Entertainment Media: Proposing Business Process Models,3,2,Charles T. Salmon,Michigan State U
2004-0665,Product Placement in Entertainment Media: Proposing Business Process Models,3,3,Jay Newell,Iowa State University
2004-0666,Promised Virgins and Princess Warriors: News and Mythical Archetypes of Palestinian Suicide Bombers,1,1,Daniel A. Berkowitz,University of Iowa
2004-0667,Promoting I-Safety: The Effects of Consumer Information and Privacy Seals on Risk Assessment and Online Privacy Behavior,1,1,Robert Larose,Michigan State U
2004-0668,Promoting subaltern public discourses: An online discussion group and its interaction with the offline world,1,1,Weiyu Zhang,Ph.D. student
2004-0669,"Prospect Theory, Message Framing, and Evaluation of Political Policies",2,1,Jinmyung Choi,"University of Alabama, Tuscaloosa"
2004-0669,"Prospect Theory, Message Framing, and Evaluation of Political Policies",2,2,David R. Roskos-Ewoldsen,U of Alabama
2004-0670,Protecting Children While Silencing Them: COPPA and Children's Free Speech Rights,1,1,Charlene N Simmons,University of North Carolina
2004-0671,Providing Mobilizing Information: A new approach to studying environmental issues in the media,1,1,Charu Uppal,Pennsylvania State U
2004-0672,"Psychoanalytic theory, TV shows and everyday cultural politics in Argentina",1,1,Miguel A. Malagreca,U of Illinois at Urbana-Champaign
2004-0673,Psychological Customisation of Information. Applications for Personalizing the Form of News.,2,1,Timo S Saari,M.I.N.D. Lab / CKIR / HSE and HIIT
2004-0673,Psychological Customisation of Information. Applications for Personalizing the Form of News.,2,2,Marko Turpeinen,Helsinki Institute for Information Technology
2004-0674,Psychophysiology in Media Effects Research: From Content to Structure and Beyond,1,1,Kevin Wise,Stanford University
2004-0675,Public Acceptance of Plant-Based Pharmaceuticals: A Different Approach to Public Risk Evaluation,1,1,Mugur Valentin Geana,Missouri School of Journalism
2004-0676,"Public Discourse, Private Thoughts: The Function of Racial Identity",4,1,Tina M Harris,University of Georgia
2004-0676,"Public Discourse, Private Thoughts: The Function of Racial Identity",4,2,Alison Trego,University of Georgia
2004-0676,"Public Discourse, Private Thoughts: The Function of Racial Identity",4,3,Candace Stargell,University of Georgia
2004-0676,"Public Discourse, Private Thoughts: The Function of Racial Identity",4,4,Celeste M. Condit,University of Georgia
2004-0677,Public Health in the Public Eye: Political Context in the News about Anthrax,2,1,Regina G. Lawrence,Portland State University
2004-0677,Public Health in the Public Eye: Political Context in the News about Anthrax,2,2,Liana B. Winett,Portland State University
2004-0678,Public Health in the Public Eye: Political Context in the News about Anthrax,2,1,Regina G. Lawrence,Portland State University
2004-0678,Public Health in the Public Eye: Political Context in the News about Anthrax,2,2,Liana B. Winett,Portland State University
2004-0679,Public Interest in Private Health Information: Assessing the Frequency and Nature of Confidentiality Disclosures to Relatives of Patients,1,1,Maria Brann,West Virginia University
2004-0680,"Public life and the Internet: If you build a better website, will they become engaged?",4,1,Renita B Coleman,Louisiana State University
2004-0680,"Public life and the Internet: If you build a better website, will they become engaged?",4,2,Andrew L. Mendelson,Temple U
2004-0680,"Public life and the Internet: If you build a better website, will they become engaged?",4,3,David Kurpius,Louisiana State U
2004-0680,"Public life and the Internet: If you build a better website, will they become engaged?",4,4,Paul S Lieber,"Manship School of Mass Communication, Louisiana State University"
2004-0681,Public-Oriented Journalism: Applying Charitian Narrative Techniques In The Nepali Press,1,1,Dharma N. Adhikari,Missouri School of Journalism
2004-0682,"Public Relations: Professionals Are From Venus, Scholars Are From Mars",1,1,A. A. Betteke Van Ruler,University of Amsterdam
2004-0683,Public (un)Notice: A Content Analysis of Municipal Newspapers Ability to Mobilize Political Participation,1,1,Jeff R. Patterson,The University of Texas at Austin
2004-0684,Putting conflict into context - A cross-national comparative study of how conflict in TV news affects political engagement,3,1,Jochen Peter,U of Amsterdam
2004-0684,Putting conflict into context - A cross-national comparative study of how conflict in TV news affects political engagement,3,2,Claes H. De Vreese,"U of Amsterdam, ASCOR"
2004-0684,Putting conflict into context - A cross-national comparative study of how conflict in TV news affects political engagement,3,3,Edmund Lauf,Amsterdam School of Communications Reseach
2004-0685,Qatar's Transparency Strategy: Regional Empowerment or Western Hegemony?,1,1,Thomas E.R. Maguire,University of Texas at Austin
2004-0686,Quality Improvement in Organizational Work Groups,3,1,Kevin Real,University of Kentucky
2004-0686,Quality Improvement in Organizational Work Groups,3,2,Keli Reynolds,University of Kentucky
2004-0686,Quality Improvement in Organizational Work Groups,3,3,Marshall Scott Poole,Texas A&M U
2004-0687,Quiet Riot: How do children access and see the noise as Internet literacy?,3,1,Mong-Shan Yang,Ohio State University
2004-0687,Quiet Riot: How do children access and see the noise as Internet literacy?,3,2,Matthew S. Eastin,Ohio State University
2004-0687,Quiet Riot: How do children access and see the noise as Internet literacy?,3,3,Amy Nathanson,Ohio State U
2004-0688,"Race and Sex on the Net: Globalization, Foucault,, and Semantic Networks in a Sex Tourism Website",1,1,Peter A. White,"Annenberg School for Communication, USC"
2004-0689,Race-ing Sexuality: Interracial Pornography and Asian American Male Audiences,1,1,Ji Hoon Park,University of Pennsylvania
2004-0690,"Race, Television, and Power Dynamics in Correctional Facilities",1,1,Beate Gersch,Trinity University
2004-0691,Rap's Rhetorical Vision; Symbolic Convergence in Music Lyrics Following the 1992 Los Angeles Riots,1,1,Matthew Patrick Taylor,University of North Carolina - Chapel Hill
2004-0692,"Rationality in Media Selection Processes: Analyzing the Match between Motivations, Expectations, and Ex-Post-Evaluations",3,1,Marco Dohle,University of Duesseldorf
2004-0692,"Rationality in Media Selection Processes: Analyzing the Match between Motivations, Expectations, and Ex-Post-Evaluations",3,2,Christoph Klimmt,Hannover U
2004-0692,"Rationality in Media Selection Processes: Analyzing the Match between Motivations, Expectations, and Ex-Post-Evaluations",3,3,Holger Schramm,University of Zurich
2004-0693,Reaching high sensation seekers and impulsive decision-makers using fear appeals: Will it work?,1,1,Wai Hsien Cheah,University of Kentucky
2004-0694,Reaching the MTV Generation: A Case Study in Health Communication,1,1,Victoria Rideout,Kaiser Family Foundation
2004-0695,"Reactance, Message Processing and Failed Health Campaigns",2,1,Steve A. Rains,The University of Texas at Austin
2004-0695,"Reactance, Message Processing and Failed Health Campaigns",2,2,Monique Mitchell Turner,"University of Maryland, College Park"
2004-0696,Reactions to 9/11 at a Function of Terror Management and Perspective Taking,2,1,Young-ok Yum,Kansas State U
2004-0696,Reactions to 9/11 at a Function of Terror Management and Perspective Taking,2,2,William Schenck-Hamlin,Kansas State U
2004-0697,Recognizing the Power of Fat Fashion: Mode Readers Respond to Cultural Erasure,1,1,Julie E. Ferris,"U of Alabama, Huntsville, AL, USA"
2004-0698,Re-conceiving the BBC as a Post-British Entity,1,1,Douglas Bicket,SUNY Geneseo
2004-0699,Reconceptualizing the Global and the Local in Postdevelopment Discourse,1,1,Ying Li,University of Southern California
2004-0700,Reconciling framing and ideological analysis: An exploratory study of business news,1,1,Roei Davidson,University of Michigan
2004-0701,Reconsideration of question order effects on the third perosn effect,1,1,Irkwon Jeong,Ohio State U
2004-0702,Recording Strife: The media industry's legal reactions to VCR and DVR technology,1,1,Matthew A Carlson,Project for Excellence in Journalism
2004-0703,Redefining Public Access Strategies,3,1,Jody Waters,Carleton University
2004-0703,Redefining Public Access Strategies,3,2,Sharon Strover,"U of Texas, Austin"
2004-0703,Redefining Public Access Strategies,3,3,Gary Chapman,University of Texas
2004-0704,Rediscovering Emotion in Public Relations: An Adapted Appraisal Model and An Emotion Laden Contingency Plane,2,1,Yan Jin,University of Missouri-Columbia
2004-0704,Rediscovering Emotion in Public Relations: An Adapted Appraisal Model and An Emotion Laden Contingency Plane,2,2,Glen T. Cameron,"U of Missouri, Columbia"
2004-0705,Re-examining the impact of printing on medieval Korean society,2,1,Wonsuk Steve Kang,
2004-0705,Re-examining the impact of printing on medieval Korean society,2,2,Tracy May Lin Loh,Cornell University
2004-0706,"Reexamining the Internet Paradox: Moderating Effects of Internet Use on Gender, Internet Efficacy and Depression",2,1,Lynette Lim,Michigan State University
2004-0706,"Reexamining the Internet Paradox: Moderating Effects of Internet Use on Gender, Internet Efficacy and Depression",2,2,Haejin Yun,Michigan State University
2004-0707,Re-Examining the Market Relation Between Online and Print Newspapers: The Case of Hong Kong,1,1,Hsiang Iris Chyi,Chinese U of Hong Kong
2004-0708,Reflections: A Bibliometric Analysis of Intercultural Communication Articles (1977-2002),1,1,William B. Hart,Old Dominion U
2004-0709,Regulating for C0mpetition: The Paradox of the 1996 Telecommunications Act,2,1,Sharon Strover,"U of Texas, Austin"
2004-0709,Regulating for C0mpetition: The Paradox of the 1996 Telecommunications Act,2,2,Patrick Burkart,Texas A&M University
2004-0710,Regulation and Technological innovation. The case of ITT's Project Deep Freeze,1,1,Jill B Hills,University of Westminster
2004-0711,Relational Communication in Computer-mediated Interaction: A Comparison of Participant-Observer Perspectives,4,1,"Artemio Ramirez, Jr.",The Ohio State University
2004-0711,Relational Communication in Computer-mediated Interaction: A Comparison of Participant-Observer Perspectives,4,2,Shuangyue Zhang,The Ohio State University
2004-0711,Relational Communication in Computer-mediated Interaction: A Comparison of Participant-Observer Perspectives,4,3,Catherine McGrew,The Ohio State University
2004-0711,Relational Communication in Computer-mediated Interaction: A Comparison of Participant-Observer Perspectives,4,4,Shu-Fang Lin,
2004-0712,Relationship Between Superior-Subordinate Communication And Working Relationship: A Gender Analysis In A Malaysian Organization,2,1,Hassan Abu Bakar,Universiti Utara Malaysia
2004-0712,Relationship Between Superior-Subordinate Communication And Working Relationship: A Gender Analysis In A Malaysian Organization,2,2,Bahtiar Mohamad Mohamad,Universiti Utara Malaysia
2004-0713,Relationship Cultivation Strategies and Relationship Outcomes: A Comparative Study on Multinational and Taiwanese Companies Relationship Building in China,1,1,Chun-ju F Hung,Hong Kong Baptist University
2004-0714,Relationship development and workplace integration: An evolutionary perspective,2,1,J. C. Bruno Teboul,DePaul U
2004-0714,Relationship development and workplace integration: An evolutionary perspective,2,2,Tim Cole,DePaul U
2004-0715,Relationship Maintenance Strategies by Industry Type,1,1,Eyun-Jung Ki,University of Florida
2004-0716,Relationships between image and organization-public relationships: Interaction between symbolic relationships and behavioral relationships,2,1,Mi Young Oh,"Silla University, South Korea"
2004-0716,Relationships between image and organization-public relationships: Interaction between symbolic relationships and behavioral relationships,2,2,Chung-Hyun Kim,Sogang University
2004-0717,Religious Meaning-Making in the Media Age: Accounts and Categories of Religious Identity,2,1,Stewart M. Hoover,U of Colorado
2004-0717,Religious Meaning-Making in the Media Age: Accounts and Categories of Religious Identity,2,2,Jin Kyu Park,University of Colorado at Boulder
2004-0718,(Re) Living Life Through the Lens: The Execution as Image,1,1,Jody L Madeira,"University of Pennsylvania, Annenberg School for Communication"
2004-0719,Renewing a Deweyan Cultural Studies Project through Pragmatist Publics: Contributions from James Carey and Michel Foucault?,1,1,Chris Russill,Penn State
2004-0720,Reporting Health and Crime from a Public Health Perspective: Changes in the Minneapolis Star-Tribune Coverage of Health 1982 - 2001,2,1,I-Huei Cheng,University of Missouri
2004-0720,Reporting Health and Crime from a Public Health Perspective: Changes in the Minneapolis Star-Tribune Coverage of Health 1982 - 2001,2,2,Esther Thorson,"U of Missouri, Columbia"
2004-0721,Reporting More When Knowing Less,2,1,Lars W. Nord,Mid Sweden University
2004-0721,Reporting More When Knowing Less,2,2,Jesper J. Stromback,Institute for Democratic Communication/Mid-Sweden University
2004-0722,Representation in Transition: Media Portrayal of the UN in the Context of the War with Iraq,8,1,Eric W.M. Bain,Mr.
2004-0722,Representation in Transition: Media Portrayal of the UN in the Context of the War with Iraq,8,2,Hilde Breivik,University of Wisconsin-Madison
2004-0722,Representation in Transition: Media Portrayal of the UN in the Context of the War with Iraq,8,3,Vivian Yuen Ming Chiu,AMP
2004-0722,Representation in Transition: Media Portrayal of the UN in the Context of the War with Iraq,8,4,tao lam,ms.
2004-0722,Representation in Transition: Media Portrayal of the UN in the Context of the War with Iraq,8,5,Sara Anastasia Roffino,Ms.
2004-0722,Representation in Transition: Media Portrayal of the UN in the Context of the War with Iraq,8,6,Bethany K Young,AMP
2004-0722,Representation in Transition: Media Portrayal of the UN in the Context of the War with Iraq,8,7,Denise St. Clair,University of Wisconsin-Madison
2004-0722,Representation in Transition: Media Portrayal of the UN in the Context of the War with Iraq,8,8,Atsushi Tajima,University of Wisconsin-Madison
2004-0723,Representation of Potential War in Turkish Print Press,1,1,Incilay Cangoz,
2004-0724,Rescuing Patriarchy or Saving Jessica Lynch: The Rhetorical Construction of the American Woman Soldier,2,1,"John W. Howard, III",East Carolina U
2004-0724,Rescuing Patriarchy or Saving Jessica Lynch: The Rhetorical Construction of the American Woman Soldier,2,2,Laura C. Prividera,East Carolina U
2004-0725,Rethinking Hate Speech Law,1,1,B A Attias,CSUN
2004-0726,Rethinking Interference Management,1,1,Siddhartha Sunder Raja,University of Illinois - Urbana Champaign
2004-0727,"Rethinking the Prescriptive: A Closer Look at Feminism, Postmodernism, and Ethics in Communication Studies",1,1,Kumarini Silva,"U of Oregon, Eugene, OR, USA"
2004-0728,"Revisiting Media Competition: The Gratification Niches of Instant Messaging, E-mail, and Telephone",3,1,"Artemio Ramirez, Jr.",The Ohio State University
2004-0728,"Revisiting Media Competition: The Gratification Niches of Instant Messaging, E-mail, and Telephone",3,2,John Dimmick,Ohio State U
2004-0728,"Revisiting Media Competition: The Gratification Niches of Instant Messaging, E-mail, and Telephone",3,3,Shu-Fang Lin,
2004-0729,Revolution on the Net: Media in the Zapatista Uprising,1,1,Juanita Marie Darling,"University of North Carolina, Chapel Hill"
2004-0730,Risk Behaviors and Attitudes Of U.S. And Russian Injection Drug Users: A Call For Tailored Interventions,1,1,Kate Ksobiech,Medical College of Wisconsin
2004-0731,Risk Mitigation through Uncertainty Reduction in Online Auctions,2,1,Andrew Flanagin,"U of California, Santa Barbara"
2004-0731,Risk Mitigation through Uncertainty Reduction in Online Auctions,2,2,Elizabeth Spivey,"Julien J. Studley, Inc"
2004-0732,Rudali (The Lamenter): Mourning as Cultural Practice,1,1,Priya Kapoor,Portland State U
2004-0733,Running Your Own Zoo: Adventures in CapitalismPlaying ZooTycoonTM,2,1,Andy Opel,Florida State University
2004-0733,Running Your Own Zoo: Adventures in CapitalismPlaying ZooTycoonTM,2,2,Jason Smith,Florida State University
2004-0734,Salience or Vision? A Structural Equation Modeling of the Electoral Choice in the 2000 Presidential Election,1,1,Young Min,Kyung Hee University
2004-0735,Salma's Frida: Latinas as Transnational Bodies in U.S. Popular Culture,1,1,Isabel Molina Guzman,"U of Illinois, Urbana Champaign, IL, USA"
2004-0736,SARS and the Urban Double-take,1,1,John Nguyet Erni,City U of Hong Kong
2004-0737,SARS: Different stories in government and non-government media in China,1,1,Chang Yan,University of Southern California
2004-0738,"SARS-free, now to fine-tune crisis handling: A Contingency Approach to Analyzing the Singapore Governments Management of the Perception and Emotion of Its Multiple Publics",3,1,Yan Jin,University of Missouri-Columbia
2004-0738,"SARS-free, now to fine-tune crisis handling: A Contingency Approach to Analyzing the Singapore Governments Management of the Perception and Emotion of Its Multiple Publics",3,2,Augustine Pang,University of Missouri-Columbia
2004-0738,"SARS-free, now to fine-tune crisis handling: A Contingency Approach to Analyzing the Singapore Governments Management of the Perception and Emotion of Its Multiple Publics",3,3,Glen T. Cameron,"U of Missouri, Columbia"
2004-0739,SARS Risk: Impersonal Impact and Optimism,1,1,Maria E. Len-Rios,University of Kansas
2004-0740,"Satellites, the Internet and the Global Public Sphere",1,1,Colin Sparks,University of Westminster
2004-0741,Satellite Television Viewing Among Arabs in the U.S.,1,1,Abeer A. Etefa,Portland State University
2004-0742,Satisfaction and Gender Influences in Conflict Resolution Methods: A Meta-analysis,3,1,Anthony M. Ocana,North Dakota State University
2004-0742,Satisfaction and Gender Influences in Conflict Resolution Methods: A Meta-analysis,3,2,Kristen Ann Chamberlain,North Dakota State University
2004-0742,Satisfaction and Gender Influences in Conflict Resolution Methods: A Meta-analysis,3,3,Gregory Bruce Carlson,Concordia College
2004-0743,Saving Face: An Analysis of Ten Time Magazine Front Covers Featuring Chiang Kai-shek,1,1,Daniel Haygood,University of North Carolina
2004-0744,Scheduling Strategies and Program Structure,2,1,Frank Johne,University of Munich
2004-0744,Scheduling Strategies and Program Structure,2,2,Klaus Forster,"University of Munich, Germany"
2004-0745,Scopophilic Pleasure and Gender Identity in Being John Malkovich,1,1,Patricia A. Williamson,Central Michigan U
2004-0746,Scratching Out Authorship: The DJ's Shifting Role in the Electronic Music Industry,1,1,Billy Herman,"Ph.D. Student, University of Pennsylvania"
2004-0747,Seattle's Pike Place Market (de)constructed. An analysis of tourist narratives about a public space,2,1,Giorgia Aiello,University of Washington
2004-0747,Seattle's Pike Place Market (de)constructed. An analysis of tourist narratives about a public space,2,2,Irina Gendelman,University of Washington
2004-0748,Seeking Community in Community Networking Projects in Texas,4,1,Jody Waters,Carleton University
2004-0748,Seeking Community in Community Networking Projects in Texas,4,2,Christopher Lucas,University of Texas
2004-0748,Seeking Community in Community Networking Projects in Texas,4,3,Sharon Strover,"U of Texas, Austin"
2004-0748,Seeking Community in Community Networking Projects in Texas,4,4,Gary Chapman,University of Texas
2004-0749,Self-Concerned Strategy and Other-Concerned Strategy: Conflict Management Strategies of Public Relations Practitioners and Journalists,1,1,Jae-Hwa Shin,University of Southern Mississippi
2004-0750,Semiotics of Music: Analysis of Chinese Rock and Pop in the Post-Cultural Revolution Era,1,1,Jonathan Andre Matusitz,University of Oklahoma
2004-0751,Senses of Humor: The Validation of a Multi-factor Scale,3,1,Kimberly Neuendorf,Cleveland State U
2004-0751,Senses of Humor: The Validation of a Multi-factor Scale,3,2,Paul D Skalski,Michigan State U
2004-0751,Senses of Humor: The Validation of a Multi-factor Scale,3,3,Jack Powers,Syracuse University
2004-0752,Sex Differences in Negotiations: Combining Perspectives from Neurobiological and Communication Domains,2,1,Roderick I. Swaab,U of Amsterdam
2004-0752,Sex Differences in Negotiations: Combining Perspectives from Neurobiological and Communication Domains,2,2,Dick F. Swaab,U of Amsterdam
2004-0753,"Sex, Violence, Videotape, and Humor?: The Role of Sexual and Violent Imagery in Marketing of Comedy",4,1,Mary Beth Oliver,Penn State University
2004-0753,"Sex, Violence, Videotape, and Humor?: The Role of Sexual and Violent Imagery in Marketing of Comedy",4,2,Chad Mahood,UC Santa Barbara
2004-0753,"Sex, Violence, Videotape, and Humor?: The Role of Sexual and Violent Imagery in Marketing of Comedy",4,3,Sriram Kalyanaraman,U of North Carolina
2004-0753,"Sex, Violence, Videotape, and Humor?: The Role of Sexual and Violent Imagery in Marketing of Comedy",4,4,Srividya Ramasubramanian,Penn State University
2004-0754,Shapeless Wives and Mothers: The Representations of Women in Early Twentieth Century China,1,1,Huaiting Wu,feminist scholarship
2004-0755,"Small group productivity: Communication, interpersonal attraction and group identification",3,1,Roderick I. Swaab,U of Amsterdam
2004-0755,"Small group productivity: Communication, interpersonal attraction and group identification",3,2,Tom Postmes,University of Exeter
2004-0755,"Small group productivity: Communication, interpersonal attraction and group identification",3,3,Russell Spears,Cardiff University
2004-0756,"Smoke and Mirrors: Explaining the Impacts of Discrete Emotions Induced Prior To and During Television Programming Viewing, and BIS/BAS Orientation on Processing of an Anti-Smoking PSA",2,1,Norman C. H. Wong,University of Georgia
2004-0756,"Smoke and Mirrors: Explaining the Impacts of Discrete Emotions Induced Prior To and During Television Programming Viewing, and BIS/BAS Orientation on Processing of an Anti-Smoking PSA",2,2,Brian J. Householder,
2004-0757,Smoking-Frames: How German dailies framed the smoking issue before and after the Terry-Report,2,1,Constanze Felicitas Rossmann,Ludwig-Maximilians-Universitaet Muenchen
2004-0757,Smoking-Frames: How German dailies framed the smoking issue before and after the Terry-Report,2,2,Bertram T. Scheufele,University of Munich
2004-0758,"Soccer in the Media, Public Mood, and how the German ruling coalition won the last national elections",4,1,Lutz M. Hagen,U of Dresden
2004-0758,"Soccer in the Media, Public Mood, and how the German ruling coalition won the last national elections",4,2,Reimar Bernd Zeh,U of Nuremberg
2004-0758,"Soccer in the Media, Public Mood, and how the German ruling coalition won the last national elections",4,3,Nina Reiling,University of Nuremberg
2004-0758,"Soccer in the Media, Public Mood, and how the German ruling coalition won the last national elections",4,4,Maike Mueller-Klier,U of Nuremberg
2004-0759,Social Cognitive Mediators and Relational Outcomes Associated with Parental Divorce,3,1,Chris Segrin,U of Arizona
2004-0759,Social Cognitive Mediators and Relational Outcomes Associated with Parental Divorce,3,2,Melissa E. H. Taylor,
2004-0759,Social Cognitive Mediators and Relational Outcomes Associated with Parental Divorce,3,3,Julie Altman,
2004-0760,Social construction of identity by female Russian public relations practitioners,1,1,Katerina Tsetsura,Purdue U
2004-0761,"Social Distance, Perceived Drinking by Peers, and Alcohol Use by College Students",3,1,Itzhak Yanovitzky,"Dep. of Communication, Rutgers University"
2004-0761,"Social Distance, Perceived Drinking by Peers, and Alcohol Use by College Students",3,2,Lea P. Stewart,Rutgers U
2004-0761,"Social Distance, Perceived Drinking by Peers, and Alcohol Use by College Students",3,3,Linda C. Lederman,Rutgers U
2004-0762,Social Identity Salience and Stereotype Threat in Standardized Test Performance,4,1,Matthew S. McGlone,Lafayette College
2004-0762,Social Identity Salience and Stereotype Threat in Standardized Test Performance,4,2,Joshua Aronson,New York University
2004-0762,Social Identity Salience and Stereotype Threat in Standardized Test Performance,4,3,Diane Kobrynowicz,The College of New Jersey
2004-0762,Social Identity Salience and Stereotype Threat in Standardized Test Performance,4,4,Edward L. McGlone,Emporia State University
2004-0763,Social Identity Theory and Depression,1,1,Lori B. Daniel,Kent State University
2004-0764,Social Interactions in a Wireless Era,1,1,Lee M. Humphreys,"Annenberg School for Communication, UPenn"
2004-0765,Social Selection Processes for Communication to Retrieve Information in Transactive Memory Systems,1,1,Edward T. Palazzolo,The Ohio State University
2004-0766,"Social structure and citizenship: Examining the impacts of social setting, network heterogeneity, and informational variables on political participation",4,1,Dietram A. Scheufele,Cornell U
2004-0766,"Social structure and citizenship: Examining the impacts of social setting, network heterogeneity, and informational variables on political participation",4,2,Matthew C. Nisbet,The Ohio State University
2004-0766,"Social structure and citizenship: Examining the impacts of social setting, network heterogeneity, and informational variables on political participation",4,3,Dominique Brossard,Cornell U
2004-0766,"Social structure and citizenship: Examining the impacts of social setting, network heterogeneity, and informational variables on political participation",4,4,Erik C Nisbet,Cornell University
2004-0767,"Social Ties: Yes, They Really Matter",3,1,Peggy Regina Odom,Cornell University
2004-0767,"Social Ties: Yes, They Really Matter",3,2,Michael A. Stefanone,Cornell U
2004-0767,"Social Ties: Yes, They Really Matter",3,3,Geraldine Gay,Cornell U
2004-0768,Some implications of mental imagery on the epistemic value of scientific research,1,1,Emil N. Coman,Univ. of Connecticut
2004-0769,Something to talk about: Examining the relationship between student third party communication and evaluations of courses and professors,2,1,Pamela Jane Lannutti,Boston College
2004-0769,Something to talk about: Examining the relationship between student third party communication and evaluations of courses and professors,2,2,Elena C. Strauman,
2004-0770,Sources Close to the Reporter's Hip: Pagers as an Unwritten Contract Between Journalists and News Sources,1,1,zvi reich,ben guryon university
2004-0771,Sources of Differences in Communication Apprehension between Chinese in Taiwan and Americans,1,1,Chia-Fang Hsu,University of Wyoming
2004-0772,South Korean Adolescents Participation in Online Class Communities as Associated with Alienation from Offline Classes,1,1,Minsun Shim,"Annenberg School for Communication, University of Pennsylvania"
2004-0773,Speaking from Experience: the Effect of Anti-Marijuana Teen Testimonials on High Sensation-Seeking Individuals,5,1,Alyssa C. Hersh,U of Pennsylvania
2004-0773,Speaking from Experience: the Effect of Anti-Marijuana Teen Testimonials on High Sensation-Seeking Individuals,5,2,Daniel W. Barrett,"U of Pennsylvania, Annenberg School for Communication"
2004-0773,Speaking from Experience: the Effect of Anti-Marijuana Teen Testimonials on High Sensation-Seeking Individuals,5,3,Joseph N. Cappella,U of Pennsylvania
2004-0773,Speaking from Experience: the Effect of Anti-Marijuana Teen Testimonials on High Sensation-Seeking Individuals,5,4,Jane Appleyard,American Legacy Foundation
2004-0773,Speaking from Experience: the Effect of Anti-Marijuana Teen Testimonials on High Sensation-Seeking Individuals,5,5,Martin Fishbein,"U of Pennsylvania, Annenberg School"
2004-0774,"Speaking Otherwise, or: Communication and its Distortions in Authoritarian Discourse",1,1,Andrew R. Smith,Edinburo U
2004-0775,"Speech, Freedom, and the Political Imaginary in 'The People vs. Larry Flynt'",1,1,Jennifer Petersen,"U of Texas, Austin"
