Paper ID,Paper Title,Number of Authors,Author Position,Author Name,Author Affiliation
2007-1538,The Magazine Market in Denmark and Germany,2,1,Mike Friedrichsen,U Flensburg
2007-1538,The Magazine Market in Denmark and Germany,2,2,Astrid Kurad,U of Flensburg
2007-1539,The Marketplace in the Classroom: Outcomes of School Commercialism,1,1,Matthew A. Lapierre,U of Pennsylvania
2007-1540,The Meaning of Organizational Trust,1,1,Slavica Kodish,Arkansas Tech U
2007-1541,The Media Role in Constructing Israeli Ethiopians' Social Identity in Times of Terror and War,1,1,Vered Reich,Emek Yezreel Academic College
2007-1542,The Mediating Role of the Message Interpretation Process on the Effects of Exposure to Antialcohol Messages,3,1,Rebecca Van de Vord,Washington State U
2007-1542,The Mediating Role of the Message Interpretation Process on the Effects of Exposure to Antialcohol Messages,3,2,Erica W. Austin,Washington State U
2007-1542,The Mediating Role of the Message Interpretation Process on the Effects of Exposure to Antialcohol Messages,3,3,Bruce Pinkleton,Washington State U
2007-1543,The Message of The Poverty of Philosophy: Rap-Inspired Critical Communication in Nonminority Classrooms - Top ERIC Interactive Paper - 1st Place,3,1,Lynn Gregory,U of Vermont
2007-1543,The Message of The Poverty of Philosophy: Rap-Inspired Critical Communication in Nonminority Classrooms - Top ERIC Interactive Paper - 1st Place,3,2,Daniel Baker,U of Vermont
2007-1543,The Message of The Poverty of Philosophy: Rap-Inspired Critical Communication in Nonminority Classrooms - Top ERIC Interactive Paper - 1st Place,3,3,Tina Carroll McCorkindale,"California State Polytechnic U, Pomona"
2007-1544,The Method is the Message: Dynamic Signal Detection Theory and Its Use in Media Research,1,1,Zheng Wang,Indiana U
2007-1545,"""The Misleading ""Management"" in Communication Management: Organizational Communication as a Holistic Alternative",2,1,Mark Eisenegger,U of Zurich
2007-1545,"""The Misleading ""Management"" in Communication Management: Organizational Communication as a Holistic Alternative",2,2,Stefan Wehmeier,U of Greifswald
2007-1546,The Moblilization of Ecoinformation & ICTs by Hawaii Marine Stakeholders,1,1,Paulo Maurin,"U of Hawaii, Manoa"
2007-1547,The Modern(?) Korean Woman in Prime Time: Analyzing the Representation of Sun on the Television Series Lost,2,1,Michaela D. E. Meyer,Christopher Newport U
2007-1547,The Modern(?) Korean Woman in Prime Time: Analyzing the Representation of Sun on the Television Series Lost,2,2,Danielle M. Stern,Ohio U
2007-1548,The Monitorial Citizen: Toward a Theoretical Model,1,1,Jeffrey P. Jones,Old Dominion U
2007-1549,"The Most Precious Cargo"": The Role of Information Subsidies in Attribute-Agenda Setting in Media Coverage of the Evacuation of U.S. Citizens from Lebanon",2,1,Kaye D. Trammell,U of Georgia
2007-1549,"The Most Precious Cargo"": The Role of Information Subsidies in Attribute-Agenda Setting in Media Coverage of the Evacuation of U.S. Citizens from Lebanon",2,2,Charles W Brown,U.S. Naval Forces Central Command
2007-1550,The Mourning Public: Grief and Identification in an Antigay Murder,1,1,Jennifer Petersen,Southwestern U
2007-1551,The Multicultural Personality Questionnaire and Language Teacher and Learner Effectiveness,2,1,Tony Young,U of Newcastle
2007-1551,The Multicultural Personality Questionnaire and Language Teacher and Learner Effectiveness,2,2,Itesh Sachdev,U of London
2007-1552,The Myth of Interactivity in the Daily Routines of Online Newsrooms: An Ethnographical Approach,1,1,David Domingo,U Iowa
2007-1553,The Need for Orientation in Agenda Setting Theory: Testing its Impact in a Two-Wave Panel Study,1,1,Joerg Matthes,U of Zurich
2007-1554,The Networked Public Sphere: Social Networks of Association in Bogota and Madison,2,1,Hernando Rojas,U of Wisconsin - Madison
2007-1554,The Networked Public Sphere: Social Networks of Association in Bogota and Madison,2,2,Thomas Hove,U of Wisconsin
2007-1555,The New Economy and Internet Regulation: Discourses of Inevitability,1,1,Karen E. Gustafson,U of Texas
2007-1556,The Niches of Interpersonal Media: Relationships in Time and Space TOP PAPER Nr. 2,3,1,John Dimmick,Ohio State U
2007-1556,The Niches of Interpersonal Media: Relationships in Time and Space TOP PAPER Nr. 2,3,2,"Artemio Ramirez, Jr.",Ohio State U
2007-1556,The Niches of Interpersonal Media: Relationships in Time and Space TOP PAPER Nr. 2,3,3,John Christian Feaster,Ohio State U
2007-1557,The Nordic Journalism Student: A Comparative Survey of 19 Nordic Journalism Schools,2,1,Jan Fredrik Hovden,Volda U College
2007-1557,The Nordic Journalism Student: A Comparative Survey of 19 Nordic Journalism Schools,2,2,Rune Ottosen,Oslo U College
2007-1558,The Only Thing We Have to Fear IsDeath: Using Terror Management Theory to Predict Attitudinal and Behavioral Responses to Death-Explicit Antitobacco PSAs,3,1,Jensen Joann Moore,U of Missouri - School of Journalism
2007-1558,The Only Thing We Have to Fear IsDeath: Using Terror Management Theory to Predict Attitudinal and Behavioral Responses to Death-Explicit Antitobacco PSAs,3,2,Esther Thorson,U of Missouri
2007-1558,The Only Thing We Have to Fear IsDeath: Using Terror Management Theory to Predict Attitudinal and Behavioral Responses to Death-Explicit Antitobacco PSAs,3,3,Glenn M. Leshner,U of Missouri
2007-1559,The Opinion and the Other Opinion: A Case Study of Al Jazeera's Agenda Setting Effect in the Arab/Islam World,1,1,Maha Bashri,Bradley U
2007-1560,Theoretical Triangulation in an Examination of Interpersonal Behavior: A Look Back at Message Strategy Research,3,1,Paul E. King,Texas Christian U
2007-1560,Theoretical Triangulation in an Examination of Interpersonal Behavior: A Look Back at Message Strategy Research,3,2,Melissa J. Young,Texas Christian U
2007-1560,Theoretical Triangulation in an Examination of Interpersonal Behavior: A Look Back at Message Strategy Research,3,3,Daniel W. Mourning,Riveria Finance
2007-1561,The Organization of Affective Prosody in the Brain,1,1,Elliott D Ross,Oklahoma U Health Sciences Center
2007-1562,The Origins of Foreign News Are Ever-Present in Japan: A Gebserian Approach,1,1,Takuya Sakurai,U of Oklahoma
2007-1563,The Origins of Licensing: The Navy's 1905 Bill,1,1,Rita Zajacz,U of Iowa
2007-1564,"Theorizing, Measuring, and Analyzing the Dynamics of Multidimensional Issue Networks",1,1,Noshir S. Contractor,U of Illinois
2007-1565,"The Other Algeria: Zidane, World Cup Soccer, Globalization, and the Media",1,1,David Winterstein,Ohio U
2007-1566,The Other Halo Effect: A Cultural Comparison of Aggression Following Violent Video Play,1,1,Robert Shota Tokunaga,U of Hawaii at Manoa
2007-1567,The Paradox of the Positive: A Flaw in Public Relations Practice,2,1,Damion Waymer,U of Houston
2007-1567,The Paradox of the Positive: A Flaw in Public Relations Practice,2,2,Robert L. Heath,U of Houston
2007-1568,"The Pastoral Heroes and Good Mothers of Citizen Journalism: Is It Mush, Or Much More?",1,1,Hans Ibold,U of Missouri
2007-1569,The Performance of Scientific Search Engines: An Experiment on the Basis of Google Scholar,3,1,Marcel Machill,U of Leipzig
2007-1569,The Performance of Scientific Search Engines: An Experiment on the Basis of Google Scholar,3,2,Markus Beiler,U of Leipzig
2007-1569,The Performance of Scientific Search Engines: An Experiment on the Basis of Google Scholar,3,3,Ulrike Neumann,U of Leipzig
2007-1570,The Person Behind the Door: How Motivation and Structural Features Effect How We Process Information After a Visual Interruption,1,1,Ashley Nicole Sanders-Jackson,U of Pennsylvania
2007-1571,The Persuasiveness of Online Safety Cues,3,1,Guda van Noort,VU U - Amsterdam - Department of Communication Science
2007-1571,The Persuasiveness of Online Safety Cues,3,2,Peter Kerkhof,VU U Amsterdam
2007-1571,The Persuasiveness of Online Safety Cues,3,3,Bob M. Fennis,U of Twente
2007-1572,"The Phenomenal Text of ""Will & Grace"": Revisiting the Text/Audience Divide in Popular Culture Criticism",1,1,Edward Schiappa,U of Minnesota
2007-1573,The Photographs Are Us: A Semiological Reflection on Images of Abu Ghraib,1,1,Kelly Lynn McKay-Semmler,U of Oklahoma
2007-1574,"""The Pinstripe Suit from Hell"": The Construction of Swedish Feminist Tiina Rosenberg as Political Persona",1,1,Anna Maria Edin,U of Gävle
2007-1575,The Political is the Personal: Celebritizing Politicians in the 21st Century,2,1,Elizabeth Hendrickson,U of Missouri
2007-1575,The Political is the Personal: Celebritizing Politicians in the 21st Century,2,2,Lee Wilkins,U of Missouri
2007-1576,The Politicization of Media Policy Research: Implications for the Role of Research in Policymaking,1,1,Philip M. Napoli,Fordham U
2007-1577,The Politics of Fear and Reassurance,1,1,Maria Mirca Madianou,U of Cambridge
2007-1578,The Politics of Naming: Hurricane Katrina and the Metadiscursive Construction of Refugees.,1,1,Louisa Edgerly,U of Washington
2007-1579,The Politics of Science: Communication and Opinion Formation About Scientific Issues and Policies,3,1,Dietram A. Scheufele,U of Wisconsin - Madison
2007-1579,The Politics of Science: Communication and Opinion Formation About Scientific Issues and Policies,3,2,Eunkyung Kim,U of Wisconsin
2007-1579,The Politics of Science: Communication and Opinion Formation About Scientific Issues and Policies,3,3,Bruce V. Lewenstein,Cornell U
2007-1580,The Postmodern Turn in Organizational Theory,1,1,Derina R. Holtzhausen,U of South Florida
2007-1581,The Potential of the Internet for Empowering Marginalised Youth,1,1,Henry Nsaidzeka Mainsah,U of Oslo
2007-1582,The Power of Gaze in the Media:Visual Representations in For Him Magazine (FHM) Singapore,2,1,Kavita Karan,Nanyang Technological U
2007-1582,The Power of Gaze in the Media:Visual Representations in For Him Magazine (FHM) Singapore,2,2,Michele Cheng Hoon Khoo,Nanyang Technological U
2007-1583,"The Power of Narratives: The Effect of Organ Donation Storylines on the Attitudes, Knowledge, and Behaviors of Donors and Nondonors",3,1,Susan E. Morgan,Purdue U
2007-1583,"The Power of Narratives: The Effect of Organ Donation Storylines on the Attitudes, Knowledge, and Behaviors of Donors and Nondonors",3,2,Lauren B. Movius,U of Southern California
2007-1583,"The Power of Narratives: The Effect of Organ Donation Storylines on the Attitudes, Knowledge, and Behaviors of Donors and Nondonors",3,3,Michael J. Cody,U of Southern California
2007-1584,"The Power of Subjective Norms, University Descriptive and Injunctive Norms, and U.S. Descriptive and Injunctive Norms on Drinking Behavior Intentions",3,1,Hee Sun Park,Michigan State U
2007-1584,"The Power of Subjective Norms, University Descriptive and Injunctive Norms, and U.S. Descriptive and Injunctive Norms on Drinking Behavior Intentions",3,2,Katherine Ann Klein,Michigan State U
2007-1584,"The Power of Subjective Norms, University Descriptive and Injunctive Norms, and U.S. Descriptive and Injunctive Norms on Drinking Behavior Intentions",3,3,Sandi Smith,Michigan State U
2007-1585,The Priming Effects of Negative Wartime Images,1,1,Kevin Pearce,Bryant U
2007-1586,The Princess and the SUV: Brand Images of Native Americans as Commodified Racism,1,1,Debra L. Merskin,U of Oregon
2007-1587,The Problematic Framing of Governmental Institutions and Political Issues on the Channel One News Broadcast,1,1,Anne Golden Worsham,Bringham Young U
2007-1588,The Problems of Expertise and Scalability in Self-Made Media: Lessons From Digital Storytelling in Australia,1,1,John Hartley,Queensland U of Technology
2007-1589,The Production of Hard and Soft Online News: From Differences of Degree to Differences of Kind,1,1,Pablo J. Boczkowski,Northwestern U
2007-1590,The Promise and the Reality: Indymedia and Prefigurative Media,1,1,Jon R. Pike,North Dakota State U
2007-1591,"The Public Sphere, the Field of Power, and Comparative-Historical Research: The Intermediary Sphere of Society",1,1,Andreas Koller,New York University
2007-1592,The Quest for a European Public Sphere: News Media and Democratic Legitimacy,4,1,Hartmut Wessler,Jacobs U - Bremen
2007-1592,The Quest for a European Public Sphere: News Media and Democratic Legitimacy,4,2,Michael Bruggemann,U of Bremen
2007-1592,The Quest for a European Public Sphere: News Media and Democratic Legitimacy,4,3,Katharina Kleinen-v.Königslöw,Jacobs U
2007-1592,The Quest for a European Public Sphere: News Media and Democratic Legitimacy,4,4,Stefanie Sifft,U of Bremen
2007-1593,The Quest for Zarradyns Gauntlets: Task and Nontask Group Communication Activity in AvatarMUD,1,1,Elaine Y. Chan,U of Southern California
2007-1594,"""The Quilt Speaks"": History, Gender, and Cultural Identity in Hawaii",1,1,Una Kimokeo-Goes,Pennsylvania State U
2007-1595,The Radio Diaries Program in Malawi Designed to Reduce HIV Stigma: Evaluating the Different Measures of Exposure,1,1,Rajiv N. Rimal,Johns Hopkins U
2007-1596,The Realities of Virtual Play: Understanding Video Games and the Industry in China,2,1,Yong Cao,Southern Illinois U
2007-1596,The Realities of Virtual Play: Understanding Video Games and the Industry in China,2,2,John Downing,Southern Illinois U
2007-1597,The Reality of Critique: Reality Television and the Incorporation of Resistance,1,1,Sofie Van Bauwel,U of Gent
2007-1598,"The Relation Between Suspense and Emotions  Poor Cousins or Identical Twins? Emotional Experiences of The Italian Job""",2,1,Hannah Helene Frueh,Ludwig-Maximilians-U München
2007-1598,"The Relation Between Suspense and Emotions  Poor Cousins or Identical Twins? Emotional Experiences of The Italian Job""",2,2,Andreas Martin Fahr,Ludwig Maximilans U
2007-1599,The Relationship Between Video Game Flow and Structure,1,1,Jayne Gackenbach,Grant MacEwan College
2007-1600,The Reliability and Stability of General Media Exposure Measures,2,1,Chul-joo Lee,U of Pennsylvania
2007-1600,The Reliability and Stability of General Media Exposure Measures,2,2,Robert Hornik,U of Pennsylvania
2007-1601,The Return of the Sob Sister in Superman Returns: Lois Lane and the Fight for Truth and Justice,1,1,Mary-Lou Galician,Arizona State U
2007-1602,"The Rhetoric of Rights and Duties in Islam, or: The Mudawana in Morocco",1,1,Andrew R. Smith,Edinboro U
2007-1603,The Right Mood vs. the Best Mood: Being Strategic About Selective Media Exposure,1,1,Silvia Knobloch-Westerwick,Ohio State U
2007-1604,The Rights of Journalism and the Universal Right to Know?,1,1,David E. Morrison,U of Leeds
2007-1605,The Role of An External Advisory Panel in Evaluating the Public Relations Program at Brookhaven National Laboratory,1,1,Rick Borchelt,Johns Hopkins U
2007-1606,The Role of Communication in Transformational Change,1,1,Yi Luo,"U of Maryland,College Park"
2007-1607,The Role of Dialogue in Organizational Communication,1,1,Paul Nelissen,Radboud U Nijmegen
2007-1608,The Role of Distraction in Altering Transportation and Perceived Realism in Experiencing Television Narrative,3,1,Lingling Zhang,Washington State U
2007-1608,The Role of Distraction in Altering Transportation and Perceived Realism in Experiencing Television Narrative,3,2,Jay Daniel Hmielowski,Washington State U
2007-1608,The Role of Distraction in Altering Transportation and Perceived Realism in Experiencing Television Narrative,3,3,Rick W. Busselle,Washington State U
2007-1609,The Role of Interactivity in Changing Stereotypes of Mental Illness,1,1,Hyojin Kim,U of Florida
2007-1610,The Role of Mass Media in Achieving Social Consensus: An Agenda-Melding Study,1,1,Ying Roselyn Du,U of North Carolina - Chapel Hill
2007-1611,The Role of Media in Childhood Obesity: What We Learned From the Case of Chinese Children?,2,1,Ying Roselyn Du,U of North Carolina - Chapel Hill
2007-1611,The Role of Media in Childhood Obesity: What We Learned From the Case of Chinese Children?,2,2,Xinshu Zhao,U of North Carolina - Chapel Hill
2007-1612,The Role of Media in International Conflicts: A Long-Term Analysis of Israels Media Image in International TV News,1,1,Roland Schatz,Media Tenor Institute for Media Analysis
2007-1613,"The Role of Media Use, Social Interaction, and Spatial Behavior in Community Belonging",2,1,Lorraine G. Kisselburgh,Purdue U
2007-1613,"The Role of Media Use, Social Interaction, and Spatial Behavior in Community Belonging",2,2,Sorin Adam Matei,Purdue U
2007-1614,The Role of News Coverage in Shaping Public Support for War,2,1,Scott L. Althaus,U of Illinois
2007-1614,The Role of News Coverage in Shaping Public Support for War,2,2,Kevin Coe,U of Illinois
2007-1615,The Role of Parasocial Reference Groups in the Formation of Descriptive Norms About Alcohol Consumption,1,1,Meghan Moran,U Southern California
2007-1616,The Role of Positive Outcome Expectancies in Boomerang Effects of the National Youth Antidrug Media Campaign,1,1,Lela S. Jacobsohn,U of Pennsylvania
2007-1617,The Role of Television Programming in the Creation of Social Capital: A Construction and Application of the Social Capital Index,1,1,Poong Oh,Iowa State U
2007-1618,The Role of the South African Elite Press in Setting the Agenda For Discussion of HIV/AIDS: Biomedical or Traditional Solutions,4,1,Maria E. Len-Rios,U of Missouri - Columbia
2007-1618,The Role of the South African Elite Press in Setting the Agenda For Discussion of HIV/AIDS: Biomedical or Traditional Solutions,4,2,Uche Titus Onyebadi,U of Missouri
2007-1618,The Role of the South African Elite Press in Setting the Agenda For Discussion of HIV/AIDS: Biomedical or Traditional Solutions,4,3,Qi Qiu,U of Missouri
2007-1618,The Role of the South African Elite Press in Setting the Agenda For Discussion of HIV/AIDS: Biomedical or Traditional Solutions,4,4,Miranda Phillips,U of Missouri
2007-1619,The Role of the State in Turkish Media in Light of Hallin and Mancinis Comparative Media Systems,1,1,Esra Ayse Özcan,Jakobs U Bremen
2007-1620,The Role of the Term Online Community as Coordinative Production Frame for a Growing Multidisciplinary Knowledge Network of Scholars,1,1,Bettina M. Richards Heiss,U of Southern California
2007-1621,The Routines of Blogging,2,1,John Latta,U of Alabama
2007-1621,The Routines of Blogging,2,2,Wilson Hugh Lowrey,U of Alabama
2007-1622,"The Rumor That John Kerry is French, i.e. Haughty, Foppish, Elitist, Socialist, Cowardly, and Gay",1,1,Jayson Harsin,American U of Paris
2007-1623,The Rural Conundrum: Examining E-Rate Implementation in Rural America,2,1,Eun-A Park,Pennsylvania State U
2007-1623,The Rural Conundrum: Examining E-Rate Implementation in Rural America,2,2,Krishna Prasad Jayakar,Penn State U
2007-1624,The Same Yet Different: The Synthesis of American and Canadian Industry Lore in Hollywood North,1,1,Serra Tinic,U of Alberta
2007-1625,The Second-Level Agenda-Setting Effects Between President and The News Media: A Longitudinal Analysis of Attributes of North Korea,2,1,Hyun-jin Seo,U of Missouri-Columbia
2007-1625,The Second-Level Agenda-Setting Effects Between President and The News Media: A Longitudinal Analysis of Attributes of North Korea,2,2,Jeongsub Lim,U of Missouri - Columbia
2007-1626,The Second Structural Transformation of the Public Sphere,1,1,Andreas Koller,New York University
2007-1627,The Selection Process in Local Court Reporting: A Case Study of Four Dresden Daily Newspapers,3,1,Marcel Machill,U of Leipzig
2007-1627,The Selection Process in Local Court Reporting: A Case Study of Four Dresden Daily Newspapers,3,2,Markus Beiler,U of Leipzig
2007-1627,The Selection Process in Local Court Reporting: A Case Study of Four Dresden Daily Newspapers,3,3,Iris Hellmann,Saechsische Zeitung
2007-1628,The Seven Deadly Sins of Communication Research,5,1,W. Russell Neuman,U of Michigan
2007-1628,The Seven Deadly Sins of Communication Research,5,2,Roei Davidson,U of Michigan
2007-1628,The Seven Deadly Sins of Communication Research,5,3,Sung-Hee Joo,U of Michigan
2007-1628,The Seven Deadly Sins of Communication Research,5,4,Yong Jin Park,U of Michigan - Ann Arbor
2007-1628,The Seven Deadly Sins of Communication Research,5,5,Ann Erin Williams,U of Michigan
2007-1629,The Shaping of Korean Popular Music from 1945 to the 1960s,1,1,Donghyup Ryu,U of Colorado - Boulder
2007-1630,The Situational Theory of Publics in a Different Cultural Setting: The Case of Singapore,3,1,Krishnamurthy Sriramesh,Nanyang Technological U
2007-1630,The Situational Theory of Publics in a Different Cultural Setting: The Case of Singapore,3,2,Saminathan Moghan,National Institute of Education
2007-1630,The Situational Theory of Publics in a Different Cultural Setting: The Case of Singapore,3,3,Kok Wei Daniel Lim,MobileOne Ltd.
2007-1631,The Social and Personal Dynamics of HIV Stigma,1,1,Lance S. Rintamaki,U of Illinois - Urbana-Champaign
2007-1632,"The Soul of a Polarized Democracry: Talk, Media, and Attitude Extremity During the 2004 Presidential Election",5,1,Andrew R. Binder,U of Wisconsin - Madison
2007-1632,"The Soul of a Polarized Democracry: Talk, Media, and Attitude Extremity During the 2004 Presidential Election",5,2,Kajsa E. Dalrymple,U of Wisconsin
2007-1632,"The Soul of a Polarized Democracry: Talk, Media, and Attitude Extremity During the 2004 Presidential Election",5,3,Dominique Brossard,U of Wisconsin
2007-1632,"The Soul of a Polarized Democracry: Talk, Media, and Attitude Extremity During the 2004 Presidential Election",5,4,Dietram A. Scheufele,U of Wisconsin - Madison
2007-1632,"The Soul of a Polarized Democracry: Talk, Media, and Attitude Extremity During the 2004 Presidential Election",5,5,Eunkyung Kim,U of Wisconsin
2007-1633,"The Sound of Safety: Design, Disguise, and Disclosure in Early Phonography",1,1,Peter D. Schaefer,U of Iowa
2007-1634,The South African Truth and Reconciliation Commission: An Application of Habermas' Discourse Theory of Democracy,1,1,Courtney E. Cole,Ohio U
2007-1635,The Spiral of Invisibility: Social control in the S-Korean Blogosphere,1,1,Jeong Kim,London School of Economics
2007-1636,The Stand-Alone See?: Claiming Evidential Vindication in Conversation,1,1,Kobin H. Kendrick,U of California
2007-1637,The State and Market Dynamism in the Chinese Press: A Comparative Study of Framing the Internet in China in the People's Daily and Beijing Youth Daily,1,1,Xiang Zhou,Shantou University
2007-1638,The State of Media Control in Malaysia,1,1,Ming Kuok Lim,Pennsylvania State U
2007-1639,"The State of Research on Girls as Internet Users, Producers, and Consumers",1,1,Susannah R. Stern,U of San Diego
2007-1640,The Status of Conflict Research in Health: Analysis of Published Articles Between 1970 and 2006 for Further Research,1,1,Jae-Hwa Shin,U of Southern Mississippi
2007-1641,The Status of Instruction in Introductory Research Methods in Mass Communication Doctoral Programs,1,1,Amy Shirong Lu,U of North Carolina - Chapel Hill
2007-1642,The Stickiness Determinants of Blogging: From the Perspective of User Acceptance of Information Technology,1,1,Jianbin Jin,Tsinghua U
2007-1643,The Story of Digital Storytelling,1,1,Joe Lambert,Center for Digital Storytelling
2007-1644,The Strategic Preparedness and Impact of the Avian Influenza Communication Campaign in Egypt,1,1,Basil Safi,John Hopkins U
2007-1645,The SuperNet is Here: Connecting to the High-Speed Network in Rural Alberta,1,1,Nadine Irene Kozak,U of California
2007-1646,"The Teen Media Study: Overview of Findings and Implications for Further Research on Teens, Sex, and the Media",1,1,Jane D. Brown,U of North Carolina
2007-1647,The Telenovela Dura: The Brazilianization of a Genre,1,1,Omar Danilo Hernandez,Instituto Tecnológico y de Estudios Superiores de Monterrey
2007-1648,The Terrorists' Network: An Analysis of 'Pro-Arab' Video Games,1,1,Helga Tawil Souri,New York U
2007-1649,The Third Force: The Internet and the Locus of Power,2,1,Ty Adams,U of Louisiana
2007-1649,The Third Force: The Internet and the Locus of Power,2,2,Rita Kirk,Southern Methodist U
2007-1650,The Transformation of Film-Viewing Experience: A Qualitative Study on Young Korean Film-Viewers,3,1,Sang-gil Lee,Yonsei U
2007-1650,The Transformation of Film-Viewing Experience: A Qualitative Study on Young Korean Film-Viewers,3,2,Seolhi Lee,Yonsei U
2007-1650,The Transformation of Film-Viewing Experience: A Qualitative Study on Young Korean Film-Viewers,3,3,Ji Yoon Kim,Yonsei U
2007-1651,The Treatment of Fallacies in Argumentation Situations During Mediation Sessions,1,1,Alena L. Vasilyeva,Rutgers U
2007-1652,The Two-Way Mirror: An Analysis of Haiti and Louisiana,1,1,Elaine Baumgartel,U of New Mexico
2007-1653,The Uncanny Impulse of Locative Media,1,1,Chad Jason Vollrath,U of Iowa
2007-1654,The University Worksite Organ Donation Campaign: An Evaluation of the Impact of Communication Modalities on the Willingness to Donate,7,1,Susan E. Morgan,Purdue U
2007-1654,The University Worksite Organ Donation Campaign: An Evaluation of the Impact of Communication Modalities on the Willingness to Donate,7,2,Michael T. Stephenson,Texas A&M U
2007-1654,The University Worksite Organ Donation Campaign: An Evaluation of the Impact of Communication Modalities on the Willingness to Donate,7,3,Tyler R. Harrison,Purdue U
2007-1654,The University Worksite Organ Donation Campaign: An Evaluation of the Impact of Communication Modalities on the Willingness to Donate,7,4,Walid Afifi,U of California
2007-1654,The University Worksite Organ Donation Campaign: An Evaluation of the Impact of Communication Modalities on the Willingness to Donate,7,5,Shawn Long,"U of North Carolina, Charlotte"
2007-1654,The University Worksite Organ Donation Campaign: An Evaluation of the Impact of Communication Modalities on the Willingness to Donate,7,6,Lisa V. Chewning,Rutgers U
2007-1654,The University Worksite Organ Donation Campaign: An Evaluation of the Impact of Communication Modalities on the Willingness to Donate,7,7,Tom Reichert,U of Georgia
2007-1655,The Use of Culturally Specific Rhetoric in a Health Video for Lumbee Indians,1,1,Jamie M. Litty,U of North Carolina - Pembroke
2007-1656,The Use of Equivocation in the Opinion Discourse of Political Talk: A Comparison of Political and News Interviews,1,1,Bethany A. Simunich,Ohio State U
2007-1657,The U.S. Supreme Court and the European Court of Human Rights on Freedom of Expression,1,1,Kyu Ho Youm,U of Oregon
2007-1658,"The Vanishing Subject of Democracy: Autonomy, Authenticity and Publicly Mediated Self-presentation in Democratic Discourse",1,1,John Christman,Pennsylvania State U
2007-1659,The Visual Representation of the Female in Turkish Press,1,1,Esra Ayse Özcan,Jakobs U Bremen
2007-1660,The Voice of the National Press on European Integration: A Comparative Analysis of Agenda-Setting and Framing in Western Europe,3,1,Barbara Pfetsch,U of Hohenheim
2007-1660,The Voice of the National Press on European Integration: A Comparative Analysis of Agenda-Setting and Framing in Western Europe,3,2,Silke Adam,U of Hohenheim
2007-1660,The Voice of the National Press on European Integration: A Comparative Analysis of Agenda-Setting and Framing in Western Europe,3,3,Barbara Berkel,U of Hohenheim
2007-1661,The Watchdogs Bite: Viewer Reactions to Uncivil News Interviews,1,1,Eran N. Ben-Porath,U of Pennsylvania
2007-1662,The Word and the World: Rethinking International Communication,1,1,Anandam P Kavoori,U of Georgia
2007-1663,The Work of Work: Reality TV as the Secret Theatre of Neo-Liberalism,2,1,Nick Couldry,U of London
2007-1663,The Work of Work: Reality TV as the Secret Theatre of Neo-Liberalism,2,2,Jo Litter,Middlesex U
2007-1664,The World As We Knew It Is Over: Creativity and Constraint in Establishing Postnetwork Industrial Norms,1,1,Amanda D. Lotz,U of Michigan
2007-1665,The XX Factor: A Critical Reappraisal of the Gender Gap in Film/TV Production Labor,1,1,Miranda J. Banks,U of Southern California
2007-1666,"The Young and Agenda-less: Exploring Age-Related Differences in Agenda Setting on Generation X, Baby Boomers, and the Civic Generation",2,1,Renita Coleman,U of Texas
2007-1666,"The Young and Agenda-less: Exploring Age-Related Differences in Agenda Setting on Generation X, Baby Boomers, and the Civic Generation",2,2,Maxwell McCombs,U of Texas - Austin
2007-1667,"The Youth Voice in Spirals of Silence, Cynicism, and Information Efficacy",2,1,Hyun Jung Yun,U of Florida
2007-1667,"The Youth Voice in Spirals of Silence, Cynicism, and Information Efficacy",2,2,Monica Postelnicu,U of Florida
2007-1668,They've Come: An SEM Analysis of the Impact of Unwanted Software Programs on Home Internet Users,1,1,Amy Shirong Lu,U of North Carolina - Chapel Hill
2007-1669,"They Will Help, So I Dont Need To?: Third-Person Effect and Donation Aid Advertising",1,1,Hyo Jung Kim,U of Missouri
2007-1670,Thinking About Celebrities: Implicit Activation and Pursuit of Helping Behavior,1,1,Norman Adrian Porticella,Cornell U
2007-1671,"Third-Person Effects of Health News: Exploring the Relationships Among Media Exposure, Presumed Media Influence, and Behavioral Intentions",3,1,Ven-Hwei Lo,National Chengchi U
2007-1671,"Third-Person Effects of Health News: Exploring the Relationships Among Media Exposure, Presumed Media Influence, and Behavioral Intentions",3,2,Ran Wei,U of South Carolina
2007-1671,"Third-Person Effects of Health News: Exploring the Relationships Among Media Exposure, Presumed Media Influence, and Behavioral Intentions",3,3,Hung-Yi Lu,National Chung Cheng U - Taiwan
2007-1672,Third-Person Perception and Purchase Behavior in Response to Various Selling Methods,3,1,Shiri Shilo,U of Haifa
2007-1672,Third-Person Perception and Purchase Behavior in Response to Various Selling Methods,3,2,Nurit Talor,U of Haifa
2007-1672,Third-Person Perception and Purchase Behavior in Response to Various Selling Methods,3,3,Talia Meister,U of Haifa
2007-1673,Third-Person Perceptions in the Agenda-Setting Process: Towards an Integration of Two Key Concepts,3,1,Inga Christiane Huck,Ludwig-Maximilians-U Munich
2007-1673,Third-Person Perceptions in the Agenda-Setting Process: Towards an Integration of Two Key Concepts,3,2,Oliver Johannes Quiring,U of Muenchen
2007-1673,Third-Person Perceptions in the Agenda-Setting Process: Towards an Integration of Two Key Concepts,3,3,Hans-Bernd Brosius,Ludwig-Maximilians U
2007-1674,Those Were the Days...of the Dead: Commodification and Mass Mediation of a Death Ritual,1,1,Regina Miriam Marchi,Rutgers University
