Paper ID,Title,Session,Session Division,Individual Division,Session SubDivision,Sumission Type,Title to Check,Session to Check,Abstract
2005-1623,Theoretical Approaches to Entertainment Education Campaigns: A Subaltern Critique,Entertaining Theory in Communication for Social Change,Intercultural & Development Communication,,International & Development Communication,Paper,Theoretical Approaches to Entertainment Education Campaigns: A Subaltern Critique,Entertaining Theory in Communication for Social Change,"Entertainment education (E-E) is one of the most widely discussed areas in current scholarship on international health communication. In fact, much of the health communication scholarship has been historically dominated by E-E efforts directed at subaltern spaces. This article applies a subaltern studies perspective to interrogate the location of agency of the subaltern participant in the dominant E-E discourse. Based on a critical approach to E-E, the article offers points of departure for studying health communication in subaltern spaces. Subaltern voices point toward alternative definitions of problems beyond the narrow realm of problems defined by the core actors in E-E. Finally, alternative positions are suggested for applying participatory communication in engaging with subaltern participants for problem definition and solution development."
2005-1624,Theoretical Guidance for Using Computer and Video Games for Health Intervention,Approaches to Health Communication Campaign Design,Health Communication,,,Paper,Theoretical Guidance for Using Computer and Video Games for Health Intervention,Approaches to Health Communication Campaign Design,"Computer and video games have become one of the most popular forms of entertainment. Since half of all Americans age six and older play computer and video games and the average age of game player is 29, it is promising to use computer and video games as an entertainment-education form for health intervention. Guided by theories, television and radio based E-E programs for health intervention have been proved to be effective. Considering the fact that traditional media (television and radio) and computer and video games differ in nature in terms of interactivity, we need to be cautious to apply available theories for entertainment education in the domain of gaming. This paper discusses three major lines of theoretical approach for traditional entertainment education and explores the possibility of extend those theories in the domain of interactive media for entertainment education programs for health intervention."
2005-1625,Theorizing for a Technological Press,The Online Challenge to the News,Journalism Studies,,,Paper,Theorizing for a Technological Press,The Online Challenge to the News,"Many researchers agree that the four theories of the press compiled by Siebert, Peterson, and Schramm (1956/1963) need to be modified  or completely overhauled  given the changing media, political, economic global landscape. Many of the original commandments of the Hutchins Commission, which called for a socially responsible press, have either been answered, or no longer make sense in a time without the Cold War. This theoretical paper will explore traditional notions of the press in an online, connected world with new information, political, economic and cultural orders. It argues that ultimately, all of these entities will have to answer to a new audience adept at using new technologies. It proposes new definitions and categories of press, journalism and media, and suggests ways to connect these with individual and distinct technological channels by combining a politico-economic approach with cultural studies."
2005-1626,The Paradox of Realism and Authenticity in Entertainment-Education: A Study of Adolescents Responses to Antidrug Plays,Effectiveness of Entertainment-Education Programs,Health Communication,,,Paper,The Paradox of Realism and Authenticity in Entertainment-Education: A Study of Adolescents Responses to Antidrug Plays,Effectiveness of Entertainment-Education Programs,"This paper describes findings from a study of adolescents reactions to professionally produced antidrug plays, which they saw as part of their schools antidrug program. The study was conducted in 31 schools across Israel and included observations and analyses of the plays, interviews with the plays creators and actors, and with school educational counselors. 59 focus groups and questionnaires were admistered to adolescents who saw an antidrug play as part of the schools antidrug program before (n=1816) and after (n=1706) viewing the play, and in four schools where no plays were shown (n=373). The sample included five different plays. Most plays had a realistic and melodramatic narrative that depicted the descent and downfall of the protagonists as a result of their addiction to drugs and a reliance on a true story. A central finding of the study was the importance accorded by both theater personnel and the adolescents to the authenticity of the story. Yet, whereas the adolescent viewers were typically moved by the drama, the main effect measured was more moderate views toward people who used drugs, and attitudes regarding drug use or snitching on a friend who uses drugs were unchanged. The analysis draws on constructs from the literature on media realism, to which a dimension associated with authenticity is added. The discussion points to its advantages and limitations. The studys findings also suggest that when developing entertainment education interventions, asking intended audiences what may influence them is important and nceccesary, but not sufficient."
2005-1627,"The Perception of Distance Moderates the Cultivation Effect. A Theoretical Consideration of the Relationship Between Television Content, Processing Experience, and the Viewers Everyday Life",Explorations in Cultivation Theory & Research,Mass Communication,,,Paper,"The Perception of Distance Moderates the Cultivation Effect. A Theoretical Consideration of the Relationship Between Television Content, Processing Experience, and the Viewers Everyday Life",Explorations in Cultivation Theory & Research,"This paper proposes an integrative theoretical perspective of the cultivation process, departing from the sociology of knowledge by Berger & Luckmann (1967) who maintain that subjective social reality is organized in zones of relevance, with some social elements being closer, some more remote to an individuals everyday life. It is assumed that media effects depend on this perception of social distance. In this paper, two notions of distance are elaborated for television, experiential and mediated distance. Connections between social distance and cultivation effects are established, making assumptions about the influence of distance on (1) the processing of television information and (2) the construction of a judgment. In an integrative model, research on the heuristic-systematic model (Shrum, 2004; Shrum, Burroughs, & Rindfleisch, 2004), the online processing model of television effects (Van den Bulck, 2003a) and research on transportation into television narrative (Busselle, Ryabovolova, & Wilson, 2004) are integrated within the framework of social distance."
2005-1628,The Persausive Impact of Narratives: A Comparison Across Message Types and Modalities,cial Influence and Persuasion: A High Density Panel,Information Systems,,,Paper,The Persausive Impact of Narratives: A Comparison Across Message Types and Modalities,Social Influence and Persuasion: A High Density Panel,"This study investigates the relative effectiveness of narrative and expository persuasive messages, focusing specifically on the construct of transportation as well as message modality. Of particular interest was the potential effect of narrative messages overcoming resistance to persuasion. Three text messages (2 narrative and 1 expository) were constructed based on a segment from a television program about the victims of a drunk driving accident. Results suggested that narratives produced greater affective response and belief change compared to expository messages and belief change persisted one week following message exposure. However, prior experience did not affect the level of belief change in any condition. Implications for future studies are discussed."
2005-1629,The Personalization(s) of Politics: Israel 1949-2003,Top Papers in Political Communication,Political Communication,,,Paper,The Personalization(s) of Politics: Israel 1949-2003,Top Papers in Political Communication,"This study addresses one central problem and two major controversies in the study of political personalization. The central problem is that of mixing different types of political personalization. This research suggests a typology that distinguishes between various types of political personalization: institutional, media and behavioral. The first controversy concerns the very occurrence of the process of personalization. This study identifies personalization(s) in Israel in all three realms: institutional personalization, expressed in the democratization of candidate selection methods; personalization in the media, expressed in an increase in the focus of media coverage on individual politicians and a decrease in focusing on political parties; and personalization in the behavior of politicians, expressed in an increase in the share of legislation that is initiated through private member bills. The second controversy concerns the causal relationship between the different types of personalization. This study shows that political personalization develops according to the Politics-Media-Politics (PMP) model: institutional personalization leads to personalization in the media, which, in turn, leads to personalization in the behavior of politicians."
2005-1630,The Picturephone Revisited? The Possibilities of Two-way IP Video Communication,Multimedia Experiences with Communication Technology,Communication and Technology,,,Paper,The Picturephone Revisited? The Possibilities of Two-way IP Video Communication,Multimedia Experiences with Communication Technology,"The failure of the AT&T Picturephone was an example of how new ICT that is seemingly useful, ends up not getting adopted by society and turns into a technological obscurity. The limited adoption and subsequent extinction of Picturephone technology in the past has been blamed for numerous reasons such as the intrusiveness of the media, and that it has little added value over normal telephones. Even though in some situations these findings remain true, many aspects have changed with current IP video technology since the Picturephone, namely: 1) price, 2) picture and sound quality and 3) subsequent instrumental uses in education and health care due to 1) and 2). Everyday telecommunication through IP video has also been in use among a limited population of highly technically adept users, but has remained a niche application at best until recently.
Improvements in broadband infrastructure, computer hardware advances and digital camera technology have lowered cost and improved streaming motion picture resolution and sound quality transmission greatly since the Picturephone. Furthermore, a field experiment result of this study indicates that the nature of intimacy of interpersonal relationships may determine who would want to talk on the Internet through video with whom, indicating that IP video communication may not replace telephone or VoIP communication, but has the potential to be adopted more widely for dialogue in everyday life. This paper ends with the possibilities that IP video have for promoting digital inclusion, especially for elder users."
2005-1631,"The Political Economy of Canadian Television Broadcast: ""In the style of"" U.S. programming",tudies of Media in a Variety of National Settings,Mass Communication,,,Paper,"The Political Economy of Canadian Television Broadcast: ""In the style of"" U.S. programming",Studies of Media in a Variety of National Settings,"This paper argues that pervasive industrialization of Canadian broadcast, both in public and private spheres, has had a direct effect on the type of programming produced. Specifically, capital logic has led Canadian content producers to reproduce American-style programming. The political economy of television broadcast provides a framework for this analysis of the industrialization of Canadian mass media and its direct connection to the predetermination of television programming content. By identifying the overdetermined process of commodification in the television industry, in which program content, audiences and ratings are assigned exchange values, it is easy to see the manner in which capital logic directs the form of television broadcasting in general. While this pervasive industrialization may seem appropriate in the instance of private broadcasting, it is counter-intuitive in the case of public broadcasting. Government funding of public broadcast and production in Canada should alleviate the pressures of capital accumulation on subsidized areas of the industry, allowing public broadcasters to provide alternatives to the homogenized programming of the private sector. However, a high level of industrialization exists within the public sector. The CBC, Canadas federal public broadcaster, relies heavily on commercial revenue, denying it any real autonomy from private competition. Furthermore, the very language contained in the mandates of public agencies affiliated with broadcasting defers to industrial goals over cultural aspirations. Combine these factors with the Canadian audiences predilection for American programming, and it is clear why heavy competition in the television industry has resulted in Canadas reproduction of American-style television product."
2005-1651,The Portrayals of Minority Characters in Entertaining Animated Children's Programs,Popular Communication Interactive Paper Session,Popular Communication,,,Paper,The Portrayals of Minority Characters in Entertaining Animated Children's Programs,Popular Communication Interactive Paper Session,"The purpose of this study is to note, categorize, and discuss the stereotypes of African Americans in animated childrens cartoons. The purpose is also to compare them to see how they changed.
A quantitative analysis of 76 cartoons found that The Proud Family, a cartoon of the 21st century, is more stereotypical than Fat Albert and the Cosby Kids, a cartoon from 30 years ago. Characters in Fat Albert are most often aggressive, intelligent, and witty. Characters in The Proud Family are most often jovial, aggressive, and intelligent. Though primary characters display the same amount of stereotypical behavior, secondary characters show an increase in the amount of stereotypical behavior.
This study extends the amount of research in the entertainment media field by focusing upon animated childrens cartoons. This approach will add to our understanding of stereotypes and the manner in which they are presented to audiences."
2005-1652,The Power of Conflict: The Conflictual Relationship Between a Cyberfeminist Mailing List and the Network Society,Women Using Technology: From Cell Phones to On-line Dating,Feminist Scholarship,,,Paper,The Power of Conflict: The Conflictual Relationship Between a Cyberfeminist Mailing List and the Network Society,Women Using Technology: From Cell Phones to On-line Dating,"The purpose of this paper is simple: it aims to extend and thereby problematise existing theorisations of the network society, especially in reference to Manuel Castells concept. It thereby hopes to draw out a specific point that has only been hinted at in Castells: that of the conflict between the Net and the self. The paper does so through one specific case study, presenting a micro-perspective of a particular network. The case study concentrates on a postcolonial, cyberfeminist mailing list, named Undercurrents. Certain exchanges from this list are analysed in detail. The claims made are partly limited through the given example, but they nonetheless help to address this potentially problematic aspect of the network society concept. This problematic aspect is the nature and extent of conflicts in communicative exchanges that make up the networks."
2005-1653,The Power of Groupies on Web Community: A Case Study of a Korean Actors Web Community,Fanning the Flames of Fandom in Popular Communication,Popular Communication,,,Paper,The Power of Groupies on Web Community: A Case Study of a Korean Actors Web Community,Fanning the Flames of Fandom in Popular Communication,"There is a great deal of fans communities on the Web and a large number of people participate in virtual communities and talk about their interests. The emergence of the fans web communities has potentials to enhance the quality of the popular culture, but it has drawn only a minor attention. This paper examines recent developments in a fans web community in South Korea. The analysis of the content in the medium will describe the existing features of the Web community and the dynamic relationship among community members and the management agency. As a result of the observation, this paper proposes several suggestions for future research in this area."
2005-1654,The Powers of Transnational Organizing: Shaping e-Modernization through Partnerships and Benchmarking Schemes,Communication in the Brave New Organizational World,Organizational Communication,,,Paper,The Powers of Transnational Organizing: Shaping e-Modernization through Partnerships and Benchmarking Schemes,Communication in the Brave New Organizational World,"Drawing on theories of governance and governmentality, this paper investigates the growing array of transnational organizational forms that create, share and provide knowledge and expertise about various aspects of e-modernization. More specifically, the paper analyzes the characteristics and role of transnational partnerships and transnational benchmarking schemes in shaping agendas and processes relating to the dissemination and adaptation of hypermedia in different organizational domains. The transnational partnerships and benchmarking schemes are viewed as instantiations of soft governance techniques of agency and performance and illustrated by examples based on the authors fieldwork: the World Bank initiated Global Knowledge Partnership, the Balanced E-Government Index (BEGIX) launched by the Bertelsmann Foundation, and the Stockholm Challenge. Such transnational partnerships and benchmarking schemes aim to enhance participation and empowerment while promoting competition and self-discipline at the level of organizations and individuals. However, transnational partnerships and benchmarking schemes are also nodes through which the accomplished actors of these emergent organizational forms communicate, flow, mix and create alliances on a transnational scale, while capitalizing on them in domestic and other organizational realms. These nodes are of interest both because of what they offer social actors in terms of knowledge about new hypermedia technologies and their implementation in political, economic and social realms, and because they illustrate how the advent of hypermedia interact with the current reordering of patterns of governance."
2005-1655,The Problem of Surveillance Labor,Watching and Being Watched,Philosophy of Communication,,,Paper,The Problem of Surveillance Labor,Watching and Being Watched,"The problem of surveillance labor has been recognized in surveillance architectures at least since the 1780s when Jeremy Bentham conceived the panopticon. It is well known that the first aim of the panoptical design was to reduce the effort it took to watch over the carceral theater, automating the effect of surveillance with its famous circularity, central inspection lodge, and individuated cells. Less commentary has been spent on the layer of under keepers who Bentham said would not only subject the inmates to more individuated inspections but who would themselves fall under the watchful eyes of the chief inspector of the panopticon. This paper examines the problem of labor as a weakness of surveillance systems for those overseeing the work, comparing contemporary efforts to manage the division of surveillance labor (Homeland Security, 9/11 Commission Report, etc) with Benthams account of the fundamental advantages of his division of panoptical labor. The paper considers the conditions of surveillance work, the political economy and myths of surveillance, and ponders progressive policy alternatives to the current division of surveillance labor based on potential, if uneasy, alliances with surveillance workers."
2005-1656,The Problems with Patriotic Media,Press Law and Free Speech Theory in the 21st Century,Communication Law & Policy,,,Paper,The Problems with Patriotic Media,Press Law and Free Speech Theory in the 21st Century,"The United States governments relationship with media organizations manifests itself when reporters are expected to behave patriotically rather than ""objectively."" Do the same kinds of relationships that media companies have with industries and the government that influence news items also result in perpetuating a patriotic rather than critical or ""objective"" stance towards the U.S. government and its actions? What happens when the news speaks out against the government? What are the consequences of those actions, and when it is normatively acceptable to do so? How does the role of the journalist in the American press corps change at wartime? The first amendment prohibits the government from outright banning of such anti-government sentiment, but the kind of pressure here is more silent and less blatant - it exists under the legal radar in the form of organizational and professional norms, and unspoken agreements that maintain reporter-source relationships, and corporation-policy-maker relationships. The purpose of this paper is to explore what pressures result in media promoting patriotic, rather than critical or objective, views of government, especially in times of war, to what extent this is problematic, and what can and should be done about it."
2005-1657,The ProcessIts Where the Magic Is: Group Process and Ideological Commitment in Conversation Café,Group Participation and Commitment,Organizational Communication,,,Paper,The ProcessIts Where the Magic Is: Group Process and Ideological Commitment in Conversation Café,Group Participation and Commitment,"Conversation Cafés are discussion groups held in public places (coffee shops, libraries, bookstores) where anyone can participate. Conversation Cafés enact a specific set of group processes that create the structure for group conversation and sharing. As such, the cafés provide places to study how structured group discussion creates committed group members. This ethnographic study examines the relationship between communication and commitment in Conversation Cafés. It explores how the Conversation Café process begets member commitment. This study does this by first considering in vivo codes, the ways that participants and group organizers characterize and make sense of the Conversation Café process. Second, the group process is analyzed in terms of the small group commitment model to demonstrate how the process begets ideological commitment. This qualitative case study broadens the understanding of group processes in non-decision-making groups by offering a thick description of how group processes can be used to create committed group members."
2005-1658,"The Process of Public Opinion: Understanding Psychological, Social, and Political Filters",Conceptual and Methodological Issues in Public Opinion,Political Communication,,,Paper,"The Process of Public Opinion: Understanding Psychological, Social, and Political Filters",Conceptual and Methodological Issues in Public Opinion,"This study examined multiple factors associated with the process of public opinion including personality traits, interpersonal discussion, and media use. We conducted a two-wave surveythe first during the initial development of a community issue and the second just a week before the March 2004 vote. Findings showed that schema (including prior beliefs and attitudes) were the strongest predictor of respondents opinions. Both the tone of discussion (expression of similar versus dissimilar opinions) and perceptions of media favorability toward the issue influenced respondents opinions. We also employed a content analysis to examine the role that political actors play in newspapers. There were significantly more actors favorable toward the issue in media coverage than those who were negative. A regression equation testing for all these filters in the public opinion process revealed that individual components accounted for more variance than social or political components. Comparisons with actual voting results also discussed."
2005-1659,The Professionalization Dilemma. Exploring a Strategic Approach for Political Communication Experts,Political Communication Division Interactive Paper Session,Political Communication,,,Paper,The Professionalization Dilemma. Exploring a Strategic Approach for Political Communication Experts,Political Communication Division Interactive Paper Session,"This paper takes up a discussion initiated by Lilleker & Negrine (2002) about the concept of professionalization being inadequately theorized in the political communication literature. The few studies that attempt a theoretical definition of the professional level of political communication consultants mostly used the classic essential property approach. According to this approach, political communication consultants in most countries, including the United States, fail to meet the essential characteristics of a profession. In an effort to overcome this dilemma, we propose an alternative, hitherto little noticed strategic approach to professionalization that seems to apply more appropriately to the new occupational group of political communication experts. It is also suitable to the demands of international research projects because it is not tied to the specific institutional conditions of the US-American political consultant industry. We present several empirical indicators in order to examine the validity of this new approach and discuss its usefulness as shown by a recent survey of political communication experts in Germany."
2005-1660,The Public Opinion Environment of Organizational Populations,Contingent Factors To Influence Public Relations,Public Relations,,,Paper,The Public Opinion Environment of Organizational Populations,Contingent Factors To Influence Public Relations,"While the term public opinion environment appears intermittently in scholarly and trade publications, its dimensions and characteristics remain largely unspecified. Taking an ecological perspective, this paper conceptualizes and measures the public opinion environment using three cases studies from the same organizational population, Australias major banks. The public opinion environment of an organizational population is composed of issues around which public opinion develops and publics organize. The five dimensions of this issue set, are: stability (turnover of issues), complexity of issues (the number of issues in the issue set), complexity of activist relationships, (number of activist publics), intensity (volume of media coverage), and direction (favorability of media coverage for the focal population). The longitudinal perspective of this study reveals the overlapping and persistent nature of issues. When issues emerge in the public opinion environment of the population, they can persist for many years. This issue-set inertia, has important implications for organizations seeking to monitor and manage their responses to issues."
2005-1661,The Publics Views and Whats in The News: A Look at Clinical Trials and Second-level Agenda Setting,"Health News Studies: Agenda Setting, Knowledge and Susceptibility",Health Communication,,,Paper,The Publics Views and Whats in The News: A Look at Clinical Trials and Second-level Agenda Setting,"Health News Studies: Agenda Setting, Knowledge and Susceptibility","This study examines second-level agenda setting of clinical trial stories and messages. A regional survey (N = 326) is used to determine how demographic variables, knowledge, experience, and national newspaper use predict future behavioral intention to participate in clinical trials. The survey findings are compared to those from a content analysis of clinical trial messages in two national newspapers (The New York Times and Washington Post). Findings show reading a national newspaper negatively predicts intention to participate in clinical trials. Those confident in having clinical trial risk information provided to them are more willing to participate in clinical trials in the future. Analysis of news content shows national news stories as more negative than positive, although the majority of stories are neutral. Additionally, a few stories contain supplemental clinical trial message risk information or risk translation strategies. The study provides qualified support for second-level agenda setting."
2005-1662,The Radio Communication Project in Nepal: A Culture-Centered Approach,Effectiveness of Entertainment-Education Programs,Health Communication,,,Paper,The Radio Communication Project in Nepal: A Culture-Centered Approach,Effectiveness of Entertainment-Education Programs,"Considerable research has been conducted on the topic of entertainment-education (E-E), the method of using entertainment platforms such as popular music, radio and television programming to diffuse information, attitudes, and behaviors via role modeling. A significant portion of the recently published E-E literature has used the case of the Radio Communication Project (RCP) in Nepal to demonstrate the effectiveness of E-E. In this project, we apply the culture-centered approach to examine the published scholarship on E-E in Nepal to articulate the key issues that are played out in the context of E-E programming in Nepal."
2005-1663,The Relationship Between A Predisposition to Think About Killing and Media Violence Exposure: Exploring A New Measurement Model,Aggression & Violence,Mass Communication,,,Paper,The Relationship Between A Predisposition to Think About Killing and Media Violence Exposure: Exploring A New Measurement Model,Aggression & Violence,"A two part survey (n = 195) was conducted to replicate and extend previous work investigating the relationship between media violence exposure and homicidal thinking. A trait-like, multidimensional inventory of homicidal thought was employed in addition to retrospective reports. Data were consistent with a 7-factor solution. Six of these dimensions were related positively to the number of actual thoughts reported. The finding that media violence exposure predicted recalled homicidal thoughts was replicated. Media violence also predicted scores on several trait-like factors. After controlling for aggression, the pattern of data suggests that media violence is most closely related to reactive thoughts, generated under conditions of negative affect and for whom attention to homicide in the mass media is most likely. Results are discussed in terms of fitting homicidal thinking into the process models of other aggressive thinking."
2005-1664,The Relationship Between E-government Use and Political Participation Through Traditional Channels: The Theory of Channel Complementarity,tudies on Channel Complementarity,Communication and Technology,,,Paper,The Relationship Between E-government Use and Political Participation Through Traditional Channels: The Theory of Channel Complementarity,Studies on Channel Complementarity,"The exponential growth of the Internet has been accompanied by the use of the information by government agencies and offices to reach out to the members of the public. E-government has become a critical component in the literature on online communication, with specific inferences made about the ability of the medium to foster democratic participation, economic growth and better communication between the government and the public. In spite of the growing literature on e-government, little research has been conducted about the relationship between the use of e-government and the use of more traditional media to connect with the government. Based on the theory of channel complementarity, this article compares the users of e-government with non-users to suggest that the users of the online platform will be more likely to communicate with the government via traditional platforms as compared to non-users."
2005-1665,The Relationship Between Online Political Participation and Traditional Political Participation:The Theory of Channel Complementarity,Communication and Citizenship Revisited,Political Communication,,,Paper,The Relationship Between Online Political Participation and Traditional Political Participation:The Theory of Channel Complementarity,Communication and Citizenship Revisited,"The Internet has experienced rapid growth in the last several years. As a major source of information gathering and a useful tool of information releasing and disseminating, the Internet has been studied in the context of its effects on political participation. Drawing from the theory of channel complementarity, this article examines the relationship between political motivation and online political participation. Building on the motivation-based framework, it demonstrates a positive relationship between the use of the Internet for political purposes and the more traditional forms of political participation."
2005-1666,The Relationship Between Parents Use of Verbal and Physical Aggression and Childrens Relational Satisfaction and Closeness With Their Parents,Applied Interpersonal Communication: Family Matters,Interpersonal Communication,,,Paper,The Relationship Between Parents Use of Verbal and Physical Aggression and Childrens Relational Satisfaction and Closeness With Their Parents,Applied Interpersonal Communication: Family Matters,"A two part study was conducted to determine the relationship between parents use of verbal and physical aggression (i.e., corporal punishment) and childrens relational satisfaction and closeness with parents. In part one, 151 lower-division undergraduate students completed a survey rating their own verbal aggression, their mothers and father's verbal aggression and corporal punishment practices, and their relational satisfaction and closeness to each parent. In part two, mail surveys measuring verbal aggression were sent to 280 parents; 67% of parents returned the surveys. The data were largely consistent with the hypotheses. Most notably, there were strong negative correlations between perceived parent verbal aggression and relational satisfaction and closeness in all four instances, and moderate negative correlations between parents use of corporal punishment and relational satisfaction and closeness in eight of 12 instances. Further, there were low to moderate positive correlations between perceived parent verbal aggression and corporal punishment in all six instances. Finally, self-report mother verbal aggression was positively related to minor corporal punishment and most severe instance, and negatively related to relational satisfaction. However, there was no relationship between self-report father verbal aggression and any of the dependent variables under investigation. Additional hypotheses and research questions are tested, and results and implications discussed."
2005-1667,The Relationship between Social Capital and Wireless Encryption Practices: A Longitudinal Case Study,"Politics, E-Government, and Technology, Part 2",Communication and Technology,,,Paper,The Relationship between Social Capital and Wireless Encryption Practices: A Longitudinal Case Study,"Politics, E-Government, and Technology, Part 2","Emergence of wireless networks in the residential arena raises a number of issues related user privacy, computer security, and service abuse. The present study estimates and explains, within a diffusion of innovation and social capital framework, over-time changes in encryption practices in a mid-western community. A 250% increase in the prevalence of wireless networks was accompanied during the study period (August 2003-May 2004) only by modest increase in encryption practices. While in 2003 about 20% of residential networks were encrypted, in 2004 this figure rose to only 30%. Formal social capital is found to be a significant predictor at neighborhood level of changes in encryption practices."
2005-1668,The Relevance of Identity and Community Links in Reaching Indias Men Having Sex with Men,HIV/AIDS Communication for High Risk Groups,Health Communication,,,Paper,The Relevance of Identity and Community Links in Reaching Indias Men Having Sex with Men,HIV/AIDS Communication for High Risk Groups,"There are about 3,970,000 people living with HIV/AIDS in India. Most efforts to reduce HIV/AIDS and promote safe sex target heterosexual behavior. Homosexuality is rendered invisible due to social stigma and lack of legal protection. Given this social climate, men having sex with men (MSM) continue to be at risk, with little effort on the part of campaign designers to understand and address the factors that make them vulnerable to HIV/AIDS. The current study identifies the communication issues involved in addressing MSM and addresses questions concerning identity and community ties in reaching this invisible population. Furthermore, it reveals certain socio-political, economic and cultural factors that influence risk perception among MSM.
Micro-level variables such as sexuality and self-efficacy (with respect to safe sex negotiation and condom use), mediate the impact of influential social communities at the mezzo-level in advocating safe sex and normalizing condom use. However, at the macro-level, the restrictive communication environment hinders the symbiotic interrelationship at the micro and mezzo levels by denying the existence of this group and, consequently, excluding them as a population at risk."
2005-1669,The Representation of Poverty in TV Reports in Belgium. Who is to Blame?,Media Representations,Mass Communication,,,Paper,The Representation of Poverty in TV Reports in Belgium. Who is to Blame?,Media Representations,"This study analysed how the two main Belgian TV stations in Flanders represent poor people in non-fiction programmes, such as human-interest reports and docu-soaps, on the basis of a qualitative and interpretative content analysis. It was expected to find that the reporters would search mainly for extreme forms of poverty (homeless people, beggars) and visualise those elements that confirm the stereotypes of poverty. The results showed, however, that the programmes represented quite a variety of poor people and forms of poverty. Secondly, we analyzed who or what is depicted as responsible for instances of poverty. If the victim is blamed, it can become more difficult to create public support for policy measures. Four explanatory models were predefined and conceived as media frames: on the hand the individual model of responsibility and the individual model of accident, and, on the other hand, the societal model of responsibility and the societal model of accident. The main conclusion was that in the reports little attention was paid to the broader context of the issue. The programmes are designed to entertain rather than to inform the viewer. The approach to portray individual poor people and let them explain their situation without a broader explanatory framework, results in an implicit message that society does not or cannot do anything to combat poverty. No political solutions are proposed or demanded, neither is current or past government policy evaluated. As such, the reporters promote the societal responsibility model more than the model that blames the victim."
2005-1670,The Restroom Revolution Will Not Be Televised: The Transgender Movement and the Politics of Unisex Bathrooms,"Border Crossings: Politics, Activism, and Queer Theory","Gay, Lesbian, Bisexual & Transgender Studies",,,Paper,The Restroom Revolution Will Not Be Televised: The Transgender Movement and the Politics of Unisex Bathrooms,"Border Crossings: Politics, Activism, and Queer Theory","This research project explores the rhetorical relationship between gender and space, specifically, the rhetoric of gender in debates about unisex bathrooms. I focus on the case study of UMass-Amherst, where a student group has tried to establish unisex bathrooms to benefit transgender people, but has encountered resistance from the administration and conservative press on campus.
Using ethnographic interviews and discourse analysis, I analyze the rhetoric against unisex bathrooms. This rhetoric is centered on three major concerns: public morality, safety, and cost to the public. These concerns reveal the deeply seated anxieties associated with gender, sexuality, and power in the society. This research helps reveal the ideological constructions of the gendered body in public spaces, and invites critical rethinking of the practices of gender segregation in society."
2005-1671,The Rivalry of Nonverbal Cues on the Perception of Politicians by Television Viewers,"Media Influences on Perceptions, Opinions, and Perceptions of Opinions",Political Communication,,,Paper,The Rivalry of Nonverbal Cues on the Perception of Politicians by Television Viewers,"Media Influences on Perceptions, Opinions, and Perceptions of Opinions","The current study examines the effects of offensive and defensive nonverbal behavior of politicians in TV talk shows on the recipients perception of the candidates image. In addition, the effects of different host and studio audience reactions towards the politician were analyzed. To do so, an experiment with a 2 x 3 x 3 factorial design was conducted (n= 356). The stimulus material has been produced in a TV studio. An actor (as politician) was instructed to show either offensive or defensive nonverbal behavior. Analogically, the host showed either positive, negative, or neutral reactions during the politicians (actors) speech. The results indicate a clear influence of a politicians nonverbal behavior and the TV hosts nonverbal reactions on the recipients image-perception."
2005-1672,The Role of Exposure Frequency and Prominence in Effects of Brand Placements on Brand Image,Cognitive and Physiological Approaches to Understanding Advertising,Information Systems,,,Paper,The Role of Exposure Frequency and Prominence in Effects of Brand Placements on Brand Image,Cognitive and Physiological Approaches to Understanding Advertising,"A survey as well as an experiment were conducted to study the effects of prominence and exposure frequency to TV brand placements on brand memory, brand image and brand attitude. Both studies showed that brand placements affected brand memory. Furthermore, the results showed that recognition increased and brand images became more in agreement with the image of the program, as people saw more episodes of the program. These effects also held when controlled for demographics, product use and attitude toward brand placement. Important finding is that brand memory and brand image were not related. Thus, brand image became more positive regardless of memory of the brand placements. These findings have important implications for the understanding of the working of brand placement. The studies indicate the applicability of conditioning and learning theory to brand placement."
2005-1673,The Role of Human and Non-Human Agents in Problem-Formulation,New Systems Perspectives in the Study of Organizational Communication,Organizational Communication,,,Paper,The Role of Human and Non-Human Agents in Problem-Formulation,New Systems Perspectives in the Study of Organizational Communication,"In line with recent theorizing on the communicative constitution of organizations (see Cooren & Fairhurst, 2005), this project seeks to expand the notion of agency within organizations to include human and nonhuman agents. The formulation of problems and solutions is examined as an ideal discursive site in which organizational participants negotiate the role of various agencies in organizational action. Our thesis is illustrated through a discourse analytic examination of a university faculty senates discussion of a problematic decision made by an acting dean during a budget crisis. This analysis illustrates how problem formulation can be described and conceptualized as an interplay between various agents including human, textual, and other nonhuman agents. Implications are discussed more generally regarding the role of human and nonhuman agents in the construction of organizational reality."
