Paper ID,Title,Session,Session Division,Individual Division,Session SubDivision,Sumission Type,Title to Check,Session to Check,Abstract
2008-1509,The Role of Issue Capacity in Agenda Setting,Top 4 Student Papers in Mass Communication,,,,Paper,The Role of Issue Capacity in Agenda Setting,Top 4 Student Papers in Mass Communication,"As an effort to elaborate on the underlying psychology of agenda-setting process, this study introduced the issue capacity concept and tested its relationships with individual-level agenda-setting effects. The findings showed that issue capacity was the strongest predictor of individuals agenda-setting susceptibility among various cognitive and motivational variables. Also, it was a strong moderator of agenda-setting effects. The effects of TV news attention were stronger in a low-capacity group than a high-capacity group. Implications for psychology of agenda setting were discussed."
2008-1510,The Role of Large Group Methods in Facilitating Communication Between Agents in Conditions of Complexity,The Use of Complexity Science in Applied Organizational Settings,,,,Paper,The Role of Large Group Methods in Facilitating Communication Between Agents in Conditions of Complexity,The Use of Complexity Science in Applied Organizational Settings,"Large Group Methods can serve as valuable tools for communicating in conditions of complexity by allowing for the creation of multiple interactions between agents which lead to emergence of new approaches and ideas while simultaneously impacting interpersonal relationships. The author shows how proper identification of context is critical to determining the appropriate application of these complexity-based approaches. Identification of communication context is based upon the Cynefin Framework (developed by Dave Snowden, with contributions by this author and others) which helps leaders understand the difference between ordered and unordered contexts and how to consider their communication efforts as fitting into one of four domains: simple, complicated, complex and chaotic. Examples of interventions with a large financial institution and a large non-profit organization illustrate the value of Large Group Methods in the complex domain. Client-consultant communication in this type of intervention is also examined."
2008-1511,The Role of Media in Transgender Identity and Relational Development: An Extension of Uses and Gratifications,tudies in Media Selection and Use,,,,Paper,The Role of Media in Transgender Identity and Relational Development: An Extension of Uses and Gratifications,Studies in Media Selection and Use,"The present study sought to understand the experiences of transgender individuals, or those whose gender presentation diverges from their biological sex, with media in the course of their gender identity development. A constructivist approach to the uses and gratifications perspective was adopted and motivated interview questions on the meanings of media use for transgender individuals. Forty-one transgender community members participated in face-to-face interviews, and results suggested two ways of looking at sense-making and mediamedia use for sense-making and media use as implicative of sense-making processes. Participants used media to make sense of feelings, sexual relations, community, and transition options. Participant uses of media revealed that media use means purposeful action and interpersonal negotiation. Limitations and extensions of the uses and gratifications framework are discussed in light of the findings."
2008-1512,The Role of Mere Exposure and Contextual Narrative Cues on Affective Dispositions Towards Mediated Characters,High Density Session: Information Systems Issues in Entertainment Processing,,,,Extended Abstract,The Role of Mere Exposure and Contextual Narrative Cues on Affective Dispositions Towards Mediated Characters,High Density Session: Information Systems Issues in Entertainment Processing,"This paper proposes a theoretical extension of affective disposition theory that incorporates the mere exposure effect. In this model, mere exposure initially leads to liking for both good and bad media characters, but liking is misattributed to dislike for bad characters when contextual cues are introduced in narratives. An experiment (n = 99) provides evidence to support the model. The results suggest that the default mode that individuals bring to mediated communication experiences is to develop a positive disposition towards all characters unless contextual cues indicate otherwise."
2008-1513,The Role of News Media in Natural Disaster Risk and Recovery,Reporting on Natural Disasters in Mass Media: A Historical and International Perspective,,,,Paper,The Role of News Media in Natural Disaster Risk and Recovery,Reporting on Natural Disasters in Mass Media: A Historical and International Perspective,"This paper explores the news media's role in constructing public perceptions of risk associated with natural hazards. Hurricanes Katrina and Rita of 2005 provide a useful case study for exploring the social construction of risk that results from media coverage of natural disasters. The four capital types, natural, human, social, and built, will be used as a frame of reference from which to evaluate media texts. This paper shows that natural capital received relatively less attention in the media coverage of these recent disasters. We apply the elaboration likelihood model (ELM) to argue that future perceptions of risk due to natural hazards will reflect the attention paid to each capital in media coverage."
2008-1514,"The Role of Utility Values, Organizational Subcultures, and Critical Mass in Organizational Use of Communication Information Technology",Perspectives on Communication Technology and Organizing,,,,Paper,"The Role of Utility Values, Organizational Subcultures, and Critical Mass in Organizational Use of Communication Information Technology",Perspectives on Communication Technology and Organizing,"This study investigated the use of a communication information technology by organizational members in a higher education institution with mixed methods. It shows that both utility and normative factors explain unit differences in technology use. It also demonstrated the cultural foundation of the normative models explicating adoption and use of technologies in organizations. Specifically, it found that subcultures influence organizational members perceptions of utility values of a technology and norms about technology use, and their use of technology. Furthermore, this study provided empirical support to the critical mass theory. The findings suggest that task interdependence and organizational support contribute to adoption and use of a technology."
2008-1515,"The Roles of Theory of Planned Behavior, Social Capital, and Collective Efficacy: An Application to Sexual Violence",cial Factors and Susceptibility in Health Communication,,,,Paper,"The Roles of Theory of Planned Behavior, Social Capital, and Collective Efficacy: An Application to Sexual Violence",Social Factors and Susceptibility in Health Communication,"The communication behaviors of human beings as independent objects and social animals should be understood by a multilateral perspective. This study approached a sexual violence issue in two perspectives. From an individual level, the study examined the effects of the primary variables of the theory of planned behavior on information-seeking behavior. From a collective level, it tested whether collective efficacy can play a mediating variable between the two resources of social capital and civic participation in a sexual violence issue. South Koreans (N = 270) from 29 different cities participated in a Web survey. Results found that individuals attitude and perceived behavioral control significantly affected their intent to seek information about sexual violence prevention and treatment, which, in turn, led to their actual behavior. Moreover, trust and social networks significantly affected collective efficacy, which also resulted in this willingness. The results provide theoretical implications to explain: 1) what factors can affect individuals information-seeking behavior, and 2) how trust, social networks, and collective efficacy can be facilitated for the sexual violence prevention in the community. Moreover, campaign practitioners and policy-makers will be able to develop effective campaign messages and policies for the public health issue."
2008-1516,"The Rumor Bomb, Convergence Culture and American Post-politics",Communication Warfare as Social Impact: Residual and Emergent Models,,,,Paper,"The Rumor Bomb, Convergence Culture and American Post-politics",Communication Warfare as Social Impact: Residual and Emergent Models,"The close relationship between war, new media technologies, government and politics has a modern history that dates back to the turn of the last century, when rumors in the service of propaganda became essential weapons for constructing public opinion and for controlling populations to achieve elite war goals. Stuart Ewen has traced the close relationship between wartime communication strategies and the birth of public relations. Dan Schiller has argued that a close relationship between the U.S. governments military and market goals, and media technologies, created an array of network weapons that were increasingly used on a vulnerable civil society. While the internet is hailed by some as a more two-way communication technology as opposed to old media like TV, there is ample evidence that this convergence culture is also being used just as much as part of a governmental population control project, which is, as Paul Virilio has argued, anti-political or post-political in its managerial aims. This paper synthesizes these strands of scholarship and argues that the concept of the rumor bomb is a key for understanding the 20th century American mediated political culture as Pure War, a communication war on its own people."
2008-1517,The Soccer Myth: An Investigation of Soccers Imagined Potential for Social Change,Media and Social Change: Transforming Self and Communities,,,,Paper,The Soccer Myth: An Investigation of Soccers Imagined Potential for Social Change,Media and Social Change: Transforming Self and Communities,"Despite an almost total lack of empirical evidence, the belief that soccer has the potential to solve social problems remains immensely popular. This article seeks to understand this myth of soccer by drawing on survey, interview and ethnographic data about a local Amsterdam soccer tournament for cultural tolerance. It investigates how participants, organizers and the funding municipality framed the social powers of soccer and how this in turn affected the social practices they engaged in at the tournament. Results show that different actors all expected soccer to serve their own interests and that these expectations were important reasons for participating. However, their expectations were couched in a multiculturalist discourse that essentialized cultural difference and denied hybridity and cross cultural identifications. Practices at the tournament, designed to realize the potential of soccer, therefore also contributed to the reification of cultural difference. The paper concludes that the uncertainty about the effects of soccer opens up a space in which different actors can project their own desires onto the game and participate without running into conflicts over the meaning of their participation. However, this lack of conflict may also mean that hegemonic discourses are reproduced in the process, limiting the progressive potential of the myth."
2008-1518,The Social Construction of Occupational Health and Safety: Barriers to Environmental-Labor Health Coalitions,Organizational Communication and Work-Life Issues,,,,Paper,The Social Construction of Occupational Health and Safety: Barriers to Environmental-Labor Health Coalitions,Organizational Communication and Work-Life Issues,"Occupational and environmental health advocates promote the potential of alliances between workers and community members to address shared health problems resulting from industrial processes. They recognize the need to overcome job blackmail, which has successfully pitted these groups against one another by threatening job loss in the face of calls for improved standards. This strategic form of issue management strategy represents a dualism between good health and clean environments on one hand and jobs and tax base on the other. The author argues that overcoming job blackmail requires attention to the broader social construction of occupational and environmental health. The essay describes a series of dualistic constructions, in both strategic organizational rhetoric and everyday discourse, which reinforces job blackmail and impedes the development of solidarity among workers, neighbors, and environmental advocates. These dualisms polarize our views of work and environment, science, and social identity, thereby producing barriers to coalition formation. Understanding these reifications helps to build an activist agenda and identify potential resources for organizing to overcome these barriers."
2008-1519,The Social Impact of Ethnocentrism: A Cross-Cultural Comparison,Highly Ranked Competitive Papers in Intercultural Communication,,,,Paper,The Social Impact of Ethnocentrism: A Cross-Cultural Comparison,Highly Ranked Competitive Papers in Intercultural Communication,"In a world that is increasingly becoming a global village and countries are becoming increasingly economically interdependent, pragmatically, international understanding and cooperation has never been more important. To that end, this study examines an important element in understanding cultural differences  ethnocentrism.

Neuliep and McCroskey (1997) contend that ethnocentrism is an obstacle to intercultural communication competence and Gudykunst and Kim (1997) say that high levels of ethnocentrism impacts competence and can be dysfunctional with respect to intercultural communication as it influences the manner in which people communicate with others.

This study examines the level of ethnocentrism in undergraduate college students in the United States and China. The study used a sample of 878 Chinese and United States college students. Results indicate that the Chinese sample were significantly more ethnocentric. The results also add credence to the idea that intercultural interactions are the key to lowering the levels of ethnocentrism."
2008-1520,The Social Impact of Public Relations Practice: Locating Practitioners in their Social Context,"Public Relations and the Practice: Individual, Organization, and Population-Level Perspectives",,,,Paper,The Social Impact of Public Relations Practice: Locating Practitioners in their Social Context,"Public Relations and the Practice: Individual, Organization, and Population-Level Perspectives","This paper applies Pierre Bourdieus understandings of capital and symbolic power to the public relations environment, to establish a link between the practice of public relations and the social effects of the profession. A three-month case study in the Corporate Affairs team of a UK passenger transport operator revealed the manner in which the pursuit and maintenance of power is potentially present in all public relations activities. Bourdieus framework connects individual practice with the social effects of public relations and gives practitioners and academics a new starting point for understanding the nature of power in public relations practice."
2008-1521,The Socialization of Young Adults Love Attitudes Through Family Communication and Parents Love Attitudes,terpersonal Communication in Family Relationships,,,,Paper,The Socialization of Young Adults Love Attitudes Through Family Communication and Parents Love Attitudes,Interpersonal Communication in Family Relationships,"Families talk about everyday issues from the weather to social concerns (Wood & Duck, 2006); but this study proposes that family communication also socializes about how to express love to others. A sample of 196 matched dyads of undergraduates and one of their parents completed two instruments; the Love Attitudes Scale (Hendrick & Hendrick, 1990) and the Revised Family Communication Patterns Inventory (Ritchie & Fitzpatrick, 1990), along with three open-ended questions about family communication practices. Triangulation of methods revealed a relationship between family communication and all six young adult love attitudes. Fathers love attitudes predicted five of six young adult love attitudes: Eros, Ludus, Pragma, Mania, and Agape. Free responses exposed five sources of knowledge about love, including family, friends, media, past relationship experience, and church. Results suggest that fathers may represent an understudied influence on young adult love attitudes, and that family communication may play an important role in the young adults preferred expressions of love."
2008-1522,"The State of Strategic Communications in Small Advocacy Groups: Best Practices, Challenges, and Trends",Top Student Papers in Public Relations,,,,Paper,"The State of Strategic Communications in Small Advocacy Groups: Best Practices, Challenges, and Trends",Top Student Papers in Public Relations,"This study examines the state of strategic communications in a sample of small advocacy groups that have limited resources. A survey of eleven small advocacy organizations identifies strategies, tactics and issues. Results were triangulated against industry expert interviews and other primary and secondary data. The study reveals a gap between the perception of the respondents state of strategic communications and the respondents actual implementation. Intentions are good; however they are mostly not followed through by action. The study also shows that any implementation of communications activities needs a comprehensive strategy that takes all stakeholders into account. Otherwise, communications activities target unspecified audiences with broad messages and unrelated outlets. Right now, most of the surveyed organizations, although they might be excellent tacticians, focus on media relations and neglect strategic communications."
2008-1523,The Strategic Value of Corporate Social Responsibility: A Relationship Management Framework for Public Relations Practice,"Public Relations Unplugged: Crisis, Reputation, and CSR",,,,Paper,The Strategic Value of Corporate Social Responsibility: A Relationship Management Framework for Public Relations Practice,"Public Relations Unplugged: Crisis, Reputation, and CSR","This paper places corporate social responsibility in the context of the resource-based-view of the firm, and then uses relationship management to explain the growing involvement of business in corporate social responsibility activities. It argues that the value of the public relations function to the enterprise is the capacity to aid relationship management  at a level linked to corporate strategy rather than the communications outputs perspective common to much public relations practice. In doing so, the paper views corporate social responsibility as a facilitator of relationship management and therefore, building support networks for the organization instead of viewing corporate social responsibility as a set of activities that act as vehicles for building organizational legitimacy through the management of perceptions. The paper uses a case study approach to apply the concept to a single multinational firm in the building and construction industry. The paper identifies a series of specific public relations practices used in managing relationships as part of a CSR program that result in relationships that are not easily reproduced by other organizations."
2008-1524,The Structuration of Racialized Sports Talk,Communicating for Social Impact in Public Discourse,,,,Paper,The Structuration of Racialized Sports Talk,Communicating for Social Impact in Public Discourse,"An interdisciplinary body of sport research contends that mediated portrayals of athletic conduct are contingent upon the race/ethnic identity of a respective athlete. Situating these portrayals as a micro-macro artifact of human-mediated organizing (Author[s], in press) this study theoretically assesses, and empirically examines, the micro-level manner and macro-level degree in which such racialized portrayals are constituted and regulated in sport commentator talk. Content analysis of 2,367 lines of commentary talk in the 2000 Mens and Womens NCAA Final Four basketball championship games empirically revealed how commentator discourse theoretically contributes to the promotion and preservation of racialized assumptions of athletic performance. Sport commentator talk topically diverged statistically on the athletic background of Black athletes and the favorable athletic fortune (i.e., positive consonance) of White athletes. The findings aid the exploration of understanding how racialized communication practices interactively pervade mediated portrayals of organized sport."
2008-1525,The Structure of International Music Flows Using Network Analysis,Global Flows and Networks,,,,Paper,The Structure of International Music Flows Using Network Analysis,Global Flows and Networks,"Using network analysis, this study examines the structure of international music trade flow and its determinants. International music trade data in Commodity Trade Statistics published by the United Nations are employed to describe the international music flow network. Network analysis reveals the imbalance of international music trade between the core and the periphery. Specifically, the U.S. and European countries including Germany, the U.K., the Netherlands, and France are at the core, dominating international trade of music products. In addition, the findings indicate that international music products tend to flow from the developed to the developing countries. During the past five years, the international music trade network has remained relatively stable. Cluster analysis shows that the network may be classified into four geographical groups (North America and Asia, Western Europe, Scandinavia, and Eastern Europe). Regression analysis indicates that a countrys economic development, the language(s) its people speak, and technological development are influential factors that determine the global structure of international music flows. The results have implications for globalization and cultural imperialism."
2008-1526,"The Struggle for Control: Visual Framing, News Coverage, and Image Handling of Presidential Candidates, 1992-2004",Visual Framing and Politics,,,,Paper,"The Struggle for Control: Visual Framing, News Coverage, and Image Handling of Presidential Candidates, 1992-2004",Visual Framing and Politics,"This paper reports on a content analysis of network news coverage of the 1992, 1996, 2000, and 2004 presidential elections focused on the visual representation of candidates. Specifically, the visual manifestation of three major character framesideal candidate, populist campaigner, and sure loserwas tracked across candidates and election years. The results are interpreted in the context of known campaign strategies pursued by the candidates image handlers. The studys findings suggest that the populist frame is a favorite among image handlers, but does not become all presidential candidates equally."
2008-1527,The Success of Right-Wing Populism in Danish Public Discourse,Public Discourse,,,,Paper,The Success of Right-Wing Populism in Danish Public Discourse,Public Discourse,"This paper is an analysis of the hegemonic intervention in Danish public discourse by the extreme Right in 1986. The far right?s campaign in mid-80s substantially changed the way social divisions are envisioned in Denmark, where culture, ethnicity and religion are now the signifiers of social distinctions rather than class, gender or other types of differences. What we are witnessing in Denmark and Europe is more than the normalization of racist views: it is about ethnicization of the whole field of social formations. Ethnicity/culture ? and specifically Islam ? has become the master signifier for the main controversy around which the issues of identity, globalization, and the welfare system are discussed and (re)articulated. The ?culturalization? of discourse pushed the entire political spectrum to the right.

The question is: how did a single figure, S?Krarup, a priest known for his far right views, gain almost unlimited access to discourse and achieved a long-lasting influence on the ontology of the social? A big part of the answer lies in his construction of the Danish people ? the so-called silent majority ? against a dictatorial political elite who were about to destroy Denmark. The main argument is that the moral panics around the numbers of incoming refugees created a deep hegemonic crisis that provided an opportunity for Krarup to present himself as the representative of the ?silenced? masses. The paper is a detailed analysis of the rhetorical strategies the extreme right?s intervention which granted them tremendous influence."
2008-1528,"The Supply of Audiovisual Content in México, Canada and the United States in the NAFTA Era",Reassessing NAFTA and the Cultural Industries,,,,Paper,"The Supply of Audiovisual Content in México, Canada and the United States in the NAFTA Era",Reassessing NAFTA and the Cultural Industries,"Fourteen years after NAFTA was signed what patterns of audiovisual media supply exist in the countries of North America? This paper examines the supply of over-the-air television and theatrical films in Ottawa, Washington, DC and Mexico City, and provides percentages of domestic content, content originating in other NAFTA nations, and in other regions of the world. Based on analysis of four weeks of television supply and six Mondays of theater screenings in the three capital cities, our findings show that Canada has the highest percentages of audiovisual imports, mostly from the U.S. with almost nothing originating from Mexico. The U.S., on the other hand, is the country with the lowest rates of audiovisual imports, largely from Great Britain, not Canada or Mexico. Mexico is more balanced with around 30% of imports originating in the U.S. and about 65% of broadcast television produced locally. There has been no increase in the flow of television or film between Canada and Mexico. NAFTA has not impacted the flows already in place before its signing and it has done little to reduce Canadas and Mexicos dependence on audiovisual contents from the United States."
2008-1529,The Technological Embodiment of Colonialism in Puerto Rico,"lf, Society, and Technology",,,,Paper,The Technological Embodiment of Colonialism in Puerto Rico,"Self, Society, and Technology","This paper aims to explore the ways in which new technologies embodied political and economical cataclysms in Puerto Rico in three historical events that took place during the 19th, 20th and 21st centuries. The first event recalls the electrification of Old San Juan and the change from kerosene gas to electricity that resulted in a protest on which the street-lamps were tumble down. Secondly, the terrorist assault to the Communication Towers at Cerro Maravilla in 1978 where two young Puerto Rican pro-independence activists were killed in a police raid aimed at preventing their supposed plan. Lastly how the Internet became the primary channel to both, communicate and respond to the budget crisis that forced the government of Puerto Rico to shut down. This paper will explore how these new technologies became the target, the place and the channel to articulate socio-economical and political tensions in the Commonwealth of Puerto Rico."
2008-1530,The Television Will Be Revolutionized,Unboxing Television: TV and TV Studies in 2008,,,,Paper,The Television Will Be Revolutionized,Unboxing Television: TV and TV Studies in 2008,"Many have proclaimed the end of television in these early years of the twenty-first century as the boxes that occupied a central space in American living rooms for the preceding fifty years radically have redefined their capabilities and features. A new era for television has emerged in which fragmented distribution systems, expanded audience uses, and a multifaceted technological space require adjustments in fundamental theories and industrial production norms. As a member of the panel, I will offer insight on the evolution of this central cultural medium and explore the consequences of comprehensive changes in economic, technological, and industrial norms on the mediums programs and role as a cultural institution.

Amanda D. Lotz is an assistant professor in the department of communication studies at the University of Michigan. She is author of The Television Will Be Revolutionized (New York University Press, 2007) and Redesigning Women: Television after the Network Era (University of Illinois Press, 2006)."
2008-1531,The Third-Person Effect and Online Game-Play,Game Studies High Density Paper Session,,,,Paper,The Third-Person Effect and Online Game-Play,Game Studies High Density Paper Session,"The popularity of online game has inspired controversial discussion on the effect of game-play in both mass media and academia. However, we know little about ordinary peoples opinion about the effect of game-play, especially how players perceive game-play may influence their life. The current study applied the theory of third-person effect (TPE) to examine peoples perception of game effect and detected significant TPE. Self-construal and Internet self-efficacy are found to be significant predictors of TPE and the magnitude of TPE are affected not only by social desirability, social distance, but also by exposure to different types of games. Furthermore, the perceptual discrepancy regarding addictive game effect leads to support for censorship on online game, whereas the perceptual discrepancy regarding positive social game effect reduces the support for censorship."
2008-1532,The Traitor and the Hedonist: The Mythology of Motherhood in Two New Zealand Child Abuse Cases,Gendered Gazing and International Representations,,,,Paper,The Traitor and the Hedonist: The Mythology of Motherhood in Two New Zealand Child Abuse Cases,Gendered Gazing and International Representations,"New Zealand ranks among the most dangerous places in the developed world to be a child. It ranks third worst out of 27 OECD countries in terms of childrens deaths from maltreatment. Two recent child abuse cases broke through the well-known statistics in New Zealand and captured the attention of the local public. Through extensive media coverage, the public learned that the children murdered in these two cases were victims of particularly vicious attacks; all of the families were Maori, the indigenous population of New Zealand; and neither of the mothers involved were ever charged with any crime. Even though that was the case, both mothers received extensive scrutiny and coverage in New Zealand. This study employed both a narrative and framing analysis to examine how these women were constructed in the media. Building upon the work of Barnett, this analysis found two central narratives: that of the traitor and of the hedonist. In drawing upon such archetypal mythologies surrounding motherhood, the media constructed these women as deviants who did not adhere to such cultural myths of motherhood. This technique allowed for a simplistic narration of these women as undeserving of our sympathy, or, to put another way, as not possessing the qualities of a mother  the most serious crime of all."
2008-1533,The Translocal and Community Media: Translocalisation as a Mirror Image of Glocalisation,"Gaming, Technology, Community",,,,Paper,The Translocal and Community Media: Translocalisation as a Mirror Image of Glocalisation,"Gaming, Technology, Community","The notions of locality and community have a long history of interconnectedness, although more contemporary reconceptualisations of community have supplemented the once dominant structural-geographical component with non-geographical and cultural components. Combined with the emphasis on globalisation, this raises the question about the status of place, and how to avoid the risk of the erasure of places. The introduction of glocalisation has been a first attempt to strengthen the importance of the local and place, but its unavoidable emphasis on the global (as a starting point of analysis) nevertheless generates a one-sided perspective. For this reason, globalisation needs to be complemented by an inversed analytical approach is used, in which the local is taken as the point of departure, and the global is added as a second component. In this way, glocalisation gains a mirror image called translocalisation (Appadurai 1995), which allows me to focus more on the dynamics of the local and the global, using the local as a starting point.
In the translocal, a diverse mixture of media is used to fulfil the communicative needs of an evenly diverse group of communities (and not just individuals). Although the emphasis is often on the so-called new media, both old and new media can be (and are) combined to facilitate these communities to represent themselves and to participate in local and global public spaces and democracies. In order to illustrate the translocal nature of these participatory communicative events and strategies, two case studies will be analysed, one on the use of online-databases by community radio organisations, and one on community Wi-Fi."
2008-1534,The Two Professionalisms of Journalism: Updating Journalism Research for the 21st Century,ghts Into the Future of Journalism,,,,Paper,The Two Professionalisms of Journalism: Updating Journalism Research for the 21st Century,Insights Into the Future of Journalism,"The notion of professionalism figures prominently in journalists own discourses about their occupation, as well as in scholarly accounts of the practice(s) of journalism. However, the journalistic use of professionalism as an element of self-understanding as well as to establish legitimacy both have the same problem: both accounts assume that professionalism is something internal to the occupational group, i.e. largely formed within and shaped by the professional collective itself. This problem with scholarship is in turn caused by the fact that even current studies of journalistic professionalism are still shaped by the state of the sociology of the occupations (the field of study on which most studies of journalistic professionalism are based) at the time when most of the canonical works were produced (i.e. the 1970s and 1980s). As I will argue in this paper, research on journalistic professionalism has largely ignored 30 years worth of occupational sociology, and thereby missed a distinction central to understanding journalism in an era of change  the distinction between two forms of professionalism, organizational professionalism and occupational professionalism. This paper presents a theoretical framework for interpreting and analyzing the practice of journalism as an ongoing negotiation between these two types of professionalism."
2008-1535,The Unambiguous Deviance in a Fluid Reality: The Changing Frames of Homicide Reporting,Values in the News,,,,Paper,The Unambiguous Deviance in a Fluid Reality: The Changing Frames of Homicide Reporting,Values in the News,"This article analyses the changes that took place in front-page homicide news in the Finnish daily Ilta-Sanomat 1980-2000. There was a clear shift from short, factual, and official representations of homicides into descriptions of victims and offenders personalities, declarations of moral judgments, and depictions of consequences on relatives and the surrounding community. What used to be framed characteristically as a problem of the judicial system became increasingly often handled as a personal or communal matter. This article argues that one explanation for such changes is a counter reaction against the loss of community and increase of uncertainty in late-modern societies. When universal truths and values are scarce, the sense of cohesion is emphasized wherever it is still found. Condemning homicide is, in short, one of the things that still unite people."
2008-1536,The Uninvited Guest: Indians in the Free Trade Mediascape,Reassessing NAFTA and the Cultural Industries,,,,Paper,The Uninvited Guest: Indians in the Free Trade Mediascape,Reassessing NAFTA and the Cultural Industries,"On New Years Day 1994, not only did NAFTA go into effect, but the indigenous-based Zapatista Army (EZLN) took control of San Cristobal de las Casas in Chiapas. This wasnt a coincidence but an uprising to fight the neoliberal economic policies that would be taken to a new height with NAFTA. The Mexican media attempted to reconfigure the role of the Mexican Indian in the national imaginary. Members of the EZLN were labeled transgressors of the law and pundits spent hours trying to determine who was behind it, assuming that the indigenous population was incapable of organize such an uprising on its own. Over the last thirteen years, the media have used different strategies to cope with the uninvited guests to the banquet of postmodernity: co-optation, appropriation, revisionism and exoticization."
2008-1537,The United Nations and Access to Information as a Human Right,cholar to Scholar Interactive Paper Session - Communication Law and Policy,,,,Paper,The United Nations and Access to Information as a Human Right,Scholar to Scholar Interactive Paper Session - Communication Law and Policy,This paper analyzes the documents of the UN Human Rights Committee and the UN Commission on Human Rights to assess whether and how these entities interpret the right to freedom of expression in international human rights law as including the right of access to government information. This paper finds that the right to freedom of expression as conferring a right to government information has been interpreted by the Committee and the Commission in divergent ways.
2008-1538,The Usage of Online Vote Aids by Young People in the Netherlands,European Politics,,,,Paper,The Usage of Online Vote Aids by Young People in the Netherlands,European Politics,"In this paper, we examine the usage of online vote aids by young citizens during the Dutch national elections of November 2006. These aids consist of online question-naires that provide interactive advice about which of the 17 parties participating in the 2006 elections would best match the political preferences of the user. Current theory and research about the political communication of the young and their usage of the Internet suggests that they would be more eager users of such instruments than older voters; secondly, it would also predict that there are considerable differences among the young in their usage of online vote aids. We look into these assumptions on the basis of three waves in a six-wave online panel survey conducted before and after the elections. Using structural equation modeling, we find that age does have an independ-ent influence on using online vote aids. We also find that among the young, girls use these online vote aids more often than boys. Finally, the factors explaining the usage of vote aids, turn out to vary with age."
2008-1539,The Use of Communication Technologiesand Perceived Family Support,Do ICTs Foster Social Connectivity or Social Isolation? Evaluating Cross-National Evidence,,,,Paper,The Use of Communication Technologiesand Perceived Family Support,Do ICTs Foster Social Connectivity or Social Isolation? Evaluating Cross-National Evidence,"While a few studies have shown that the use of electronic communication tends to reduce family time and to disturb family relations, it is not clear how cellphone and Internet communication among family members is associated with perceived family social support. We investigate the association between the use of Internet and cell phone communication between parents and children on their perception of family social support. Phone interviews were collected with a representative sample of 633 Israeli families with children older than 10. Internet communication was more common for males, frequent Internet users and individuals expressing positive attitudes to technology. Cellphone communication was more frequent for young individuals, women, and higher income couples. The frequency of cellphone, but not Internet, communication was associated with perceived family support."
2008-1540,The Uses of YouTube,"Engaging With YouTube: Methodologies, Practices, Publics",,,,Paper,The Uses of YouTube,"Engaging With YouTube: Methodologies, Practices, Publics","This paper reflects on a major empirical research project undertaken in 2007 entitled The Uses of YouTube. The project combined interpretative work with tools derived from content analysis in an attempt to categorise and quantify the most prevalent uses of the site via a survey of the most popular content. It aimed to produce a large pool of data for progressively more complex and sophisticated analyses of the diversity and range of the ways in which YouTube is used. The rationale for this approach was that it would allow us to produce a relatively inclusive map of YouTube as a cultural system, and to make sense of its diversity and breadth, rather than focusing on a particular theme or topic determined in advance. At the same time, in practice the project allowed us to develop a critique of YouTubes own metrics for determining popularity. This paper reflects on and evaluates the methodology for this project and the usefulness of the results it produced, and suggests some implications for the challenges that arise when attempting to maintain the sensitivity of qualitative research methods while attempting to deal with a relatively large sample.

Jean Burgess is a Postdoctoral Research Fellow in the ARC Centre of Excellence for Creative Industries and Innovation, Queensland University of Technology, where she undertakes research on issues of cultural participation in relation to new media technologies, working across historical and emerging contexts. Joshua Green is Research Manager of the Convergence Culture Consortium at MIT, where he is also a Postdoctoral Researcher in the Comparative Media Studies program. He leads a team of researchers exploring the ramifications of convergence and participatory culture for content production, advertising and branding practice, and the way we understand media audiences. Together they are the authors of the book The Uses of YouTube, to be published by Polity Press in 2008."
2008-1541,The U.S. Military Ghetto and Modern Soundscape in Postwar Korea (1950s-1960s); Audible Memories of Postcolonial Melancholia,Top Three Student Papers in Intercultural Communication,,,,Paper,The U.S. Military Ghetto and Modern Soundscape in Postwar Korea (1950s-1960s); Audible Memories of Postcolonial Melancholia,Top Three Student Papers in Intercultural Communication,"In this paper, I will attempt to show how urban linkage has become not only a socio cultural reality to rethink post-colonial situation after the Japanese colonial liberation(1910-1945) and to shape various cosmopolitan identities but a discursive framework for the westernized cultural formation and articulation of these identities so as to reproduce the new senses of westernized modernity to postwar Koreans. With a particular emphasis on Americanized modernity, I will explore Itaewon, an intervenient space which implanted the imaginary modern to the consciousness of Koreans. Specifically, I argue the intersections of identity, modernity, and desire in the production, distribution and transnational consumption of Korean popular music as a postcolonial melancholia combining sounds sampled from Japanese colonial musical heritage with sophisticated compositional techniques borrowed from America. The lyrics and style of the music reflect the re-elaboration of colonial memories, colliding in the implicit colonial memories of Korean subjectivity, in relation to imaginary articulations of Americanized modernity that takes place in the American military ghetto, Itaewon."
