Paper ID,Title,Session,Session Division,Individual Division,Session SubDivision,Sumission Type,Title to Check,Session to Check,Abstract
2007-1510,The Inductive-Deductive Dialectic of Group Differentiation,Communcating Within and Between Groups for Maximum Understanding,,,,Paper,The Inductive-Deductive Dialectic of Group Differentiation,Communcating Within and Between Groups for Maximum Understanding,"Sociality is inherently a dialectical process a give and take (Poole, 1988, p. 148). This paper conceptually illustrates how dialectical tensions lead to in-group homogeneity and intergroup heterogeneity by coupling Structuration Theory (Poole, 1988; Poole & McPhee, 2004; Poole, Seibold, & McPhee, 1986) with Social Identity Theory (Tajfel, 1978) and Self-Categorization Theory (Turner, Hogg, Oakes, Reicher, & Wetherell, 1987. Thus, it is argued that convergence within groups and divergence across groups emerges as negotiations to layers of dialectical tensions that situate individuals in groups, and groups in a larger contextual environment. The formation of a group is explored as the culmination of many layers of dialectical forces, enabling members to reap the benefits of both agency and structure in tandem."
2007-1511,"The Influence of Context, Emotion, and Gender Stereotypes on the Realism of Media Stories",formation Systems: Tell Me a Story...Processing of Narrative in Media Content,,,,Paper,"The Influence of Context, Emotion, and Gender Stereotypes on the Realism of Media Stories",Information Systems: Tell Me a Story...Processing of Narrative in Media Content,"Social judgments about stories can influence perceived realism in complex ways. Earlier studies indicated that unexpected emotions are simply less real than expected emotions. There are several reasons to think the situation is not that simple. While the studies controlled for a number of variables, they may have over simplified emotional expression in stories. In addition, there appear to be different expectations about emotion for men and women and those expectations depend on the context. Using a complex multimessage design, this study examines the impact of emotion (anger, happiness), the response (over reaction/under reaction), the situation (achievement/interpersonal), the characters sex, and the participants sex. The situation, the response, and the specific emotion had large, complex effects on perceived appropriateness and realism, but character sex and notions of sex role had less impact than expected. This study adds to a growing catalog of social judgments shown to influence perceptions of the realism of a story and to our understanding of the complex, multidimensional judgments people make about the realism of social interactions."
2007-1512,The Influence of Early Adolescents Television Viewing on Perceived Reality: The Roles of Parental Mediation and Peer Interaction,"Parents, Children, Television: The Role of Parental Mediation",,,,Paper,The Influence of Early Adolescents Television Viewing on Perceived Reality: The Roles of Parental Mediation and Peer Interaction,"Parents, Children, Television: The Role of Parental Mediation",This study considers multiple features of parental mediation and peer interaction in examining their influences on early adolescents perceived reality about mistrust and the dangerous world. This study also examines early adolescents viewing of violent and action-oriented television on their perceived reality. These relationships were proposed as a testing model. The data were collected from 184 families (184 parents and 184 early adolescents). Model testing shows that peer interaction is a compelling contributor to early adolescents construction of social reality about mistrust and danger. Results demonstrate that early adolescents exposure to violent television is a positive predictor of mistrust whereas peer interaction is an indicator of increased danger when they process television information.
2007-1513,The Influence of Electronic Medical Record Usage on Nonverbal Communication in the Medical Interview,"Technology, Social Capital, and Terrorism Preparedness in Health Care",,,,Paper,The Influence of Electronic Medical Record Usage on Nonverbal Communication in the Medical Interview,"Technology, Social Capital, and Terrorism Preparedness in Health Care","This study examined nonverbal communication in relation to Electronic Medical Record (EMR) use during the medical interview. 6 physicians were videotaped during their consultations with 50 different patients at a single setting Veterans Administration Hospital. 3 different office spatial designs were identified and named open, closed and blocked. The open arrangement put physicians in a position to establish better eye contact and physical orientation than did the alternative closed and blocked office configurations. Physicians who accessed the EMR and took breakpoints (short periods of no computer use and sustained eye contact with patients) used more nonverbal cues than physicians who tended to talk with their patients while continuously working on the computer. Long pauses in conversational turn taking associated with EMR use may have positively influenced doctor-patient communication. High EMR use interviews were associated with patients asking more questions than they did in low EMR use interviews. Implications for medical education and future research are discussed."
2007-1514,"The Influence of Gender-Role Socialization, Media Use, and Sports Participation on Perceptions of Sex-Appropriate Sports",ports and Media,,,,Paper,"The Influence of Gender-Role Socialization, Media Use, and Sports Participation on Perceptions of Sex-Appropriate Sports",Sports and Media,"This study seeks to update understanding of how sports in U.S. society are viewed in light of gender norms; such research has implications for mediated sports consumption. A survey of 340 college students found that even youth who have grown up with Title IX still rate most sports as masculine. The study also examined the relationship between media use, sports participation, and gender role socialization with sex-typing of sports, finding that socialization factors seemed most linked to perceptions of sex-appropriate sports. Heavy television and TV sports viewing, attitudes toward women, and attitudes toward masculinity were related to sex-typing of masculine sports, but these attitudes were not linked to typing of feminine sports, perhaps demonstrating the ubiquity of the hegemonic notion that sports are, for the most part, inherently male. Current media consumption played a smaller role, and sports participation played no role."
2007-1515,The Influence of Imagined Interaction on Verbal Fluency,"Public Speaking, Imagined Interaction, Monitoring Performance, Embarrassment, and Self Deprecation",,,,Paper,The Influence of Imagined Interaction on Verbal Fluency,"Public Speaking, Imagined Interaction, Monitoring Performance, Embarrassment, and Self Deprecation","Imagined interactions (IIs) are a type of social cognition and mental imagery whereby actors imagine an interaction with others for the purposes of planning. Within actual encounters, verbal fluency is a characteristic that contributes to the speakers credibility. The planning that takes place through imagined dialogues can help a speaker overcome disfluency found in speech. Results from this study indicate plannings influence in the reduction of silent pauses but not vocalized pauses."
2007-1516,The Influence of Mass Media on Individuals Opinion Formation,Exploring Perceived Media Influence,,,,Paper,The Influence of Mass Media on Individuals Opinion Formation,Exploring Perceived Media Influence,"The current study examined the presence of the hostile media effect, projection effect, or persuasive press inference. This investigation used three issues: the death penalty, radon gas, and human cloning. The data generally supported the presence of the hostile media effect, projection, and persuasive press inference. The projection effect received most support: the effect was present in all three issues. The data suggested the presence of persuasive press inference in 2 issues: radon gas and human cloning. Similarly, the hostile media effect was noticeable in 2 of the 3 issues, radon gas and the human cloning."
2007-1517,"The Influence of Patients' and Health Professionals' Communication on Quality of Care, Health Outcomes, and Treatment Compliance",Developing and Extending Models of Intergroup Communication (Top Papers),,,,Paper,"The Influence of Patients' and Health Professionals' Communication on Quality of Care, Health Outcomes, and Treatment Compliance",Developing and Extending Models of Intergroup Communication (Top Papers),"In this study we investigated communication between patients and health professionals, and specifically focussed on the patient outcomes of quality of care, health, and treatment compliance. Fifty-two patients completed questionnaires before and after their consultation, and 44 responded to the follow-up questionnaire one month later. We investigated communication perceptions through the use of communication accommodation theory (CAT), and outcome measures were adopted from the linguistic model of patient participation (LMOPPC). CAT was used to examine the extent to which patients perceived interactions with their health professionals as accommodative. We also examined the subsequent effect of accommodative communication on patient outcomes. Results indicated that accommodative communication strategies did predict quality of care perceptions, but only emotional expression was a significant predictor on its own. When considered together, quality of care perceptions measured initially and at one-month follow-up did not significantly predict health outcomes, but follow-up measures of quality of care perceptions did uniquely predict health. Finally, emotional expression and commitment significantly predicted treatment compliance, but only emotional expression was a significant individual predictor. This study provides evidence for the important impact of communication during the medical consultation on patient outcomes. It also highlights the importance of health professionals appropriate use of emotional expression. Finally, it provides support for the use of CAT for understanding the impact of communication between patients and health professionals on patient outcomes in the medical consultation context."
2007-1518,The Influence of Situational Constraints on the Commodification of Consultant-Client Interactions,Organizational Communication Interactive Session,,,,Paper,The Influence of Situational Constraints on the Commodification of Consultant-Client Interactions,Organizational Communication Interactive Session,"In consultant-client relationships, the emphasis on economic resources has inherently commodified these interactions into explicit exchanges of time, money, and deliverables. This paper seeks to extend our understanding of consultant-client interactions by examining how situational constraints impact clients valuations of the task and socioemotional resources exchanged when interacting with consultants. A study of professionals responding to scenarios about the resources provided by consultants found the valuation of resources change when situational constraints were present. Regardless of the context, task resources were generally valued more than socioemotional ones. When relational constraints were salient, socioemotional resources were valued more in long-term than short-term relationships. And in the presence of time pressure or budgetary constraints, task needs were valued more than socioemotional needs."
2007-1519,The Influence of Television News Depictions of the Images of War,Top 4 Papers in Mass Communication,,,,Paper,The Influence of Television News Depictions of the Images of War,Top 4 Papers in Mass Communication,"This investigation examined the effects of network television news coverage of combat in Iraq. It featured an experiment designed to assess the influence of television news footage of combat operations and the potential of inoculation treatments as a possible antidote to such influence. The results of the experiment indicated that, compared to a control condition which featured the same news stories but without actual footage of combat, television news reports depicting images of combat exerted significant influence on viewers: reports depicting combat operations increased viewer involvement levels about the war in Iraq and they reduced viewer support for continued U.S. military presence in Iraq. Television news depictions of combat operations also reduced viewer pride in U.S. military presence in Iraq, but they did not affect other emotions. However, regardless of how news stories were packaged, women experienced greater emotional response to network news stories of combat operations than men. The results also shed light on the potential of inoculation to deflect such influence. Both print and print-plus-photograph inoculation manipulations took and were effective in bolstering pride levels against erosion caused by exposure to television news footage of combat. However, inoculation failed to confer resistance to the decline in support for continued U.S. military presence in Iraq resulting from viewers exposure to television news footage of combat operations."
2007-1520,The Influence of the European Commission Data Privacy Protection Directive on Third Countries,The Right to Know and the Right Not to Be Known,,,,Paper,The Influence of the European Commission Data Privacy Protection Directive on Third Countries,The Right to Know and the Right Not to Be Known,"In the current digital age, increasing amounts of personal information are transferred over the Internet. In order to protect the private data of its citizens, the European Union (EU) issued the European Commission Protection Data Privacy Directive (Directive 95/46/EC) in 1995. This law required EU Member States to establish specific safeguards for protecting privacy and required that any non-EU nation that wished to transfer private data with EU businesses provide adequate levels of data protection in their nations laws. This article explores the definition of adequate data privacy protection. The EU has deemed the laws of five nations as adequately protecting data and has consistently followed a set of five criteria in the process of analyzing a third countrys laws. This article concludes with an analysis of the EU's process of determining adequacy and suggests that the EU has shown consistency in its approval process and has thereby become influential in determining the data protection laws of other nations."
2007-1521,The Influence of the Mass Media on Information-Seeking Behavior,"formation-Seeking, Knowledge Gain, and Media Influence",,,,Paper,The Influence of the Mass Media on Information-Seeking Behavior,"Information-Seeking, Knowledge Gain, and Media Influence","This paper investigates how the mass media may influence information-seeking behavior through an analysis of how the release of the movie The Day After Tomorrow, a fictional depiction of global warming causing catastrophic natural disasters, changed the information-seeking behavior of the public on global warming related websites. A ""teachable moment"" of elevated information-seeking activity was found to extend from 10 days before the release date of The Day After Tomorrow to 19 days after the movie release date. A significant positive correlation was found between changes in media coverage of the movie and changes in the information seeking behavior of the public (B = 0.395, b = 0.565, p < 0.001). These results are discussed in light of the dual affective intelligence model developed by Marcus, Neuman, and Mackuen (2000). Additionally, new research directions are proposed to link agenda-setting research with the information-seeking literature."
2007-1522,The Influence of Video News Releases on the Topics Reported in Science Journalism: An Explorative Case Study on the Relationship Between Science Public Relations and Science Journalism,Public Relations Interactive Paper Session,,,,Paper,The Influence of Video News Releases on the Topics Reported in Science Journalism: An Explorative Case Study on the Relationship Between Science Public Relations and Science Journalism,Public Relations Interactive Paper Session,"A rise in time and cost pressure has led to video news releases (footage) becoming increasingly popular in television editorial offices. Footage represents broadcastable video material which is made available to television stations by companies and institutions for reasons of public relations (PR). Its use is, however, problematical since editorial contents can thus be influenced by third parties. Against the background of the intereffication model of journalism and PR the question of the influence of footage on television reporting is explored on the basis of the example of science journalism. To this end, in a case study 44 German science journalists were asked how they dealt with this material. The results lead to the conclusion that footage is handled pragmatically. In addition, within the framework of a contents analysis of transmission data relating to reporting on the Max Planck Society, the influence of footage material over a period of nine and a half months was determined (n=274). It was revealed here that almost one third of the reporting was directly attributable to PR material whereby contributions induced by footage were represented to a greater extent and were longer than reports based on news releases. The influence on private stations was greater than that on public-service channels. This therefore raises the question about binding rules on how to deal with footage."
2007-1523,The Informationalization of Race: Communication Technologies and the Human Genome in the Information Age - Top ERIC Paper 3rd Place,Racializing Technology: From Cyberspace to the Human Genome Project,,,,Paper,The Informationalization of Race: Communication Technologies and the Human Genome in the Information Age - Top ERIC Paper 3rd Place,Racializing Technology: From Cyberspace to the Human Genome Project,"This paper suggests that a new form of racialization is being produced in the information age through developments and innovations in communication technologies. Increasingly, racial knowledge is being constructed from seemingly neutral and unrelated pieces of information, which are collected, sorted, and analyzed through two key technologies: databases and the Internet. I call this interaction between technology and identity the informationalization of race. As a mode of representation, a structuring device, and as a biological category, race is undergoing a significant transformation in the digital age. I ground this concept in a case study of the next Human Genome Project, the HapMap Project, to understand how technologies are being shaped in a specific institutional setting. Advances in human genomics has recently re-invigorated scientific research into the relationship between race and biology. Where the HGP concluded that humanity is similar at the genetic level, the HapMap Project began by looking for differences between white, African, and Asian groups. The findings from the HapMap project have been promised to help in developing pharmaceuticals that can target common diseases, such as cancer. However, this development also opens the door to old biological conceptions of race and a new phase of the biopolitics of the human body."
2007-1524,The Interaction of Community and Employee Relationships at Brookhaven National Laboratory,Excellence in Public Relations Practice: The Case of the Brookhaven National Laboratory,,,,Paper,The Interaction of Community and Employee Relationships at Brookhaven National Laboratory,Excellence in Public Relations Practice: The Case of the Brookhaven National Laboratory,This paper will describe academic research on how involvement in community relations activities at the Brookhaven National Laboratory affected the relationships of employees with the Laboratory. Key results show that involvement in community relations improved employee relations as much as it improved community relations by providing employees a voice in management decisions.
2007-1525,The Interaction of Consciousness and Language in Talk,Creating Perspective With Words,,,,Paper,The Interaction of Consciousness and Language in Talk,Creating Perspective With Words,"This essay reviews some of Wallace Chafes (1994) ideas about the implications of the interaction of experience with language for our understanding of consciousness, and an application of Chafes ideas to the problem of transcribing discourse data proposed by Cameron and Stelma (2004). Chafes discourse-based model of consciousness implies that thought occurs primarily in language, perhaps supplemented by images and emotions. Chafe identifies short spurts of speech, which he calls intonation units that, he says, represent bursts of consciousness. Underlying theoretical assumptions about the nature of cognitive processes involved in language use are critiqued in terms of Barsalous (1999) perceptual simulators theory of cognition, according to which thought occurs primarily through simulation of perception, including introspective perception of the thought processes themselves. Language activates perceptual simulators, and forms part but not all of thought. It is proposed that consciousness performs an editing function, in which language is first activated by the perceptual simulators in working memory. Potential utterances in turn activate new perceptual simulators that are compared to the originals and rejected if the match is not sufficiently close (the search for the right words familiar to all speakers and writers). Finally, implications for theory and research on discourse are discussed."
2007-1526,The Interaction of Interturn Silence and Prosody in American and Japanese Perceptions of Trouble in Interaction,Creating Communicative Opportunity Within and Between Many Languages,,,,Paper,The Interaction of Interturn Silence and Prosody in American and Japanese Perceptions of Trouble in Interaction,Creating Communicative Opportunity Within and Between Many Languages,"The current paper addresses the general claim that Japanese speakers are more tolerant of silence. By exploring this possibility experimentally and at the interpersonal level, this project examines whether American English speakers and Japanese speakers actually differ in their perceptions of interturn silence as projecting disagreement. The study also accounts for the role of sequential context (requests vs. assessments) and the prosody of response tokens following silences. The approach replicates the procedures of a published study in which English speakers (n = 123) listened to conversations in which silence was inserted between 1st and 2nd pair parts in request and assessment sequences; prosody of the affirmative responses in those sequences was also manipulated. For the current study, conversations were translated into Japanese by a native speaker and recorded by native speaking Japanese students. Results from Japanese raters (n = 103) indicate that while the Japanese perceive overall greater willingness and agreement than Americans when there is no silence or a short gap (600 ms), when the gap reaches 1200 ms, the purportedly different sensitivity to silence disappears. The prosodic cue (duration of affirmative response) also affects judgments similarly across the 2 language groups.However, sequential environment (request vs. assessment) is more salient for the Japanese."
2007-1527,The Internet and Global Civil Society: Communication & Representation Within Transnational Advocacy Networks,"New Media, Social Development, and Governance",,,,Paper,The Internet and Global Civil Society: Communication & Representation Within Transnational Advocacy Networks,"New Media, Social Development, and Governance","The global Information Communication Technology (ICT) infrastructure continues to grow as does the use of this media to negotiate social change and justice. Non-Governmental Organizations (NGOs), grassroots activists, and social movement actors are becoming more intertwined, working within transnational advocacy networks (TANS) to leverage their strengths and make a social impact. Through new and established social networks and the use of the Internet and other technologies, these TANS are contributing to what some consider to be a global civil society operating outside of state and market control. While recognizing the value and importance of these networks and their capacities for social change, it is equally important to understand how these networks facilitate representation among local and global actors. In this paper I examine theories of global civil society and the intersection between TAN actors and their use of the Internet to achieve their objectives. These findings are then compared to broader issues relating to the digital divide, hierarchies of global power, and representation. What is revealed is that large economic, technical, and educational gaps continue to exist between rich and poor that affect network actor involvement. Additionally, little cross-cultural dialogue or communication is being facilitated. I argue that NGOs working within the TANs are in a perfect position to implement and facilitate greater cross-cultural communication and that this act may serve to create more sustainable, long-term social change, rather than traditional reactionary network responses to crisis."
2007-1528,The Internet and the Expansion of Political Discussion in Singapore Elections,Mapping Code Politics: International Perspectives on Web Campaigning,,,,Paper,The Internet and the Expansion of Political Discussion in Singapore Elections,Mapping Code Politics: International Perspectives on Web Campaigning,"This essay will document the changes in the ways in which the use of the
Internet in elections in Singapore has changed since the 2001 election,
examining both the 2005 Presidential Election, and the May, 2006
Parliamentary election. New technologies, including blogs, podcasts,
vodcasts, and instant messaging systems have become much more popular,
and many of these have political relevance and usage. Singapore's
population has begun to use information technologies as an avenue of
expression of opinions on issues of public significance, making the
Internet more politically significant than it was in 2001. It is
appropriate, therefore, to re-examine the way in which the Internet has
become integrated into the political life of Singapore, and
particularly, how the Internet was used during the 2005 Presidential
election and the 2006 General Election. I will also comment on how the
use of the Internet during these elections has introduced subtle changes
into Singapore's political culture, portending a greater potential
impact in later elections."
2007-1529,"The Internet and the Rise of ""Do-It-Yourself Journalism: From September 11 and the Iraq War to Hurricane Katrina","Quality, Credibility, and Morality in Journalistic Genres Online",,,,ractive Paper (Poster),"The Internet and the Rise of ""Do-It-Yourself Journalism: From September 11 and the Iraq War to Hurricane Katrina","Quality, Credibility, and Morality in Journalistic Genres Online","The Internet has become more and more peoples news source. News audiences have been increasingly fracturing, as trust in the mainstream media has declined and the Internet is playing an ever-more-important role. Along with this trend, a new phenomenon called do-it-yourself journalism has surfaced. One of the many reasons the Internet has become more and more popular a news medium is that it fulfills peoples need not being met by the traditional media. The Internet provides a wide variety of sources, up-to-the-last-minute news, and points of view that are different from those in traditional news sources and official government sources. In the past 5 unusual years in American history, from September 11 to the Iraq War to Hurricane Katrina, these sensitive, or sensational, news events have fostered the role of the Internet as not only an alternative, but also a unique source for news information. Meanwhile, do-it-yourself journalism has arisen to prominence. Do-it-yourself journalism is made possible by the no-gatekeeping, interactive nature of the Internet. New technology has made the journalism world different, with this do-it-yourself innovation. While doing good to journalism, however, new technology has also allowed virtually anyone to become a news publisher, some with no editor, affiliation, nor profession standards involved, which has become a problem. This paper explores the background for the rise of do-it-yourself journalism, examines its early evolution process, especially its development from September 11 and the Iraq War to Hurricane Katrina. The study concludes that do-it-yourself journalism has become a significant part of the Internet news culture in the past 4 years, and while playing a positive role in enhancing news information diversity, it may also bring negative effects, if no sensible regulations are established and enforced."
2007-1530,The Internet as a Social Resource for Taiwanese Teenagers: A Study of the Relationship Between Depressive Mood and Internet-Mediated Communication,fluence of Traditional and New Media on Adolescents' Health Behavior,,,,Paper,The Internet as a Social Resource for Taiwanese Teenagers: A Study of the Relationship Between Depressive Mood and Internet-Mediated Communication,Influence of Traditional and New Media on Adolescents' Health Behavior,"This article presents a large-scale preliminary investigation that explored the relationship between Taiwanese teenagers' depressive mood and their Internet-mediated communication. A total of 6,341 teenagers completed a questionnaire that examined this relationship. Chi-square and correlation analysis showed that, depending on their level of depressive mood, respondents used the Internet especially for establishing new relationships, finding people who care for them, and expressing feelings they could not express otherwise. These results shed new light on earlier research that focused exclusively on U.S. Internet users (Kraut et al., 1998, 2002) and suggest that the role which the Internet plays for people with depressive mood depends for an important part on the way this disorder is perceived and dealt with in a particular cultural context."
2007-1531,The Internet as Matchmaker: A Study of Why Young Indians are Seeking Marriage Alliances Online,Promises and Problems of the Chat Generation,,,,Paper,The Internet as Matchmaker: A Study of Why Young Indians are Seeking Marriage Alliances Online,Promises and Problems of the Chat Generation,"The theory of planned behavior was applied to understand the emerging phenomenon of large numbers of contemporary Indians using online matchmaking websites to meet potential marriage partners. Application of this theory, which uses psychological factors (beliefs and attitude), social factors (social support and social acceptance), and self efficacy factors (prior experience), enables investigation into why matrimonial sites are being used for partner searches. The study of the attitudes and beliefs, associated with the intention to use the Internet to look for marriage partners, provided a unique window to view the changing trends in mate selection among contemporary Indians and also valuable insights into the subtle shifts in perceptions of the institution of marriage itself. An online survey format was used to recruit Indian citizens based in the US and in India as participants. The study found that there was a significant relationship between attitude and perceived subjective norms and intention to use a matrimonial website. Of the two attitudes towards the use of matrimonial websites was found to be the strongest predictor of intention."
2007-1532,Their Side of the Story: Understanding Health Risk Behaviors From the Participants Perspective,"Assessing Risk, Defining Fear, and Understanding Perceived Control: Implications for Health Communication",,,,Paper,Their Side of the Story: Understanding Health Risk Behaviors From the Participants Perspective,"Assessing Risk, Defining Fear, and Understanding Perceived Control: Implications for Health Communication","How to define risk or risky behaviors has generated a great deal of conceptual confusion (Moore & Gullone, 1996). Some scholars have argued that adolescents and college students might define risk differently than do adults (Alexander et al., 1990; Moore & Gullone, 1996), suggesting that there is a need to define risk behaviors by participants. Responding to such research call, we examined viewpoints of participants for various health risk behaviors. By conducting an online survey, we explored types of risk associated with protective behaviors (e.g., using condoms, getting an HIV test) that have been largely ignored in various health decision-making models. Second, we investigated how the perceived risks associated with both protective and alternative behaviors can influence attitude and behavioral intention. Our data suggest that college students do perceive various risks associated with protective health behaviors, ranging from psychological or financial to emotional risks. We also found a significant impact of the perceived risks associated with protective and alternative behaviors on attitude and behavioral intention. Implication for future research is discussed in a public health campaign context."
2007-1533,The Korean War Caught in History and Memory: Examining U.S. Media Coverage of the No Gun Ri Incident,Journalism Studies Interactive Paper Session,,,,Paper,The Korean War Caught in History and Memory: Examining U.S. Media Coverage of the No Gun Ri Incident,Journalism Studies Interactive Paper Session,"This research dissected the memory texts of the No Gun Ri incident, in which U.S. troops killed South Korean civilians who were taking refuge on the railroad and trestles of the No Gun Ri Bridge in late July of 1950, an early stage of the Korean War. Specifically, this research examined the U.S. media coverage of the No Gun Ri incident between September, 1999, when the Associated Press first reported the story of No Gun Ri, and April, 2000, when the Pulitzer board officially legitimized the No Gun Ri account by awarding the prize to the APs investigative team. The analysis of media texts identified 3 narratives: Ill-equipped Troops Unfortunate Mistake, Fear Stricken Soldiers Defensive Action, and Reconciliation, each of which contributed to locating the No Gun Ri text within a larger frame of the American collective memory of the Korean War. No Gun Ri also illustrated both the medias potency as channel and reservoir for countermemories, and their limitations due to the political context and to their own rhetorical conventions."
2007-1534,The Less Said the Better: Framing Through the Absence of Elite Sources,Agenda Setting & Framing,,,,Paper,The Less Said the Better: Framing Through the Absence of Elite Sources,Agenda Setting & Framing,"Framing accomplished through the inclusion of elite sources and the absence of dissenting voices is a well-studied quality of news coverage. Where these studies deal with international issues, most concern issues involving military responses or wars far from U.S. borders. Trade issues, however, affect nearly every aspect of everyday life. Much less is known about the forms framing takes in regard to trade issues. This study of U.S. and Canadian coverage of the discovery of BSE (mad cow disease) in North America constructs the dominant framing in New York Times and Toronto Star coverage and discusses the implications for framing theory. Differences in the framing and the manner in which the frames are supported are described and compared. In particular it is found that framing was accomplished specifically through the absence of U.S. elite voices in U.S. news coverage."
2007-1535,The Liberal-Bias Accusation Against Journalism: Contradictory Evidence from a Visual Perspective,Visual Studies Top Paper Session,,,,Paper,The Liberal-Bias Accusation Against Journalism: Contradictory Evidence from a Visual Perspective,Visual Studies Top Paper Session,"The content analysis reported here scrutinized network news coverage of Republicans, Democrats, and a group of other presidential candidates across four consecutive (1992, 1996, 2000, 2004) election campaigns for bias. Most studies of journalistic bias in TV news focus on the volume of coverage or the verbal component of news, neglecting the visual aspect. This study reveals the importance of incorporating visual analysis into future investigations. Variables related to visual prominence and structural features (editing and camera techniques) used in packaging news stories were employed to do so. Results related to volume of coverage shows that candidates outside the two dominant political parties received relatively little coverage while Republicans and Democrats received more or less equal coverage. Yet, when the visual aspects of coverage are considered it becomes clear that Republicans were the beneficiaries, while the position of other candidates improved markedly. Democrats received the least favorable visual coverage of the three groups, across all four elections."
2007-1536,The Limits of Conversation: Free Speech and Public Debate in Law and Media Studies,"From Prison to Asylum to Human Rights: Speech, Law, and Journalism",,,,Paper,The Limits of Conversation: Free Speech and Public Debate in Law and Media Studies,"From Prison to Asylum to Human Rights: Speech, Law, and Journalism","That public speech resembles a conversation is implicit in much legal and media scholarship. This paper considers one area of law relevant to speech  defamation  and its relationship with journalism to suggest how such a conceptualization of free speech could be reworked. If to converse involves spontaneous and open feedback that is subject to egalitarian rules of engagement and aimed at consensus formation, then at least some public speech may be better thought of differently: to address a public is particular kind of world-making project; such speech creates divergent and plural publics. Here, these ideas about speech, law, and journalism are explored by drawing on empirical research into defamation litigation and news production practices in Australian, England, and the U.S., and by drawing on Anglo-Australian and U.S. media studies writing and cultural research. This sociolegal, media studies, and cultural research is used to suggest how professional understandings of the value of speech, from within law and journalism, could be reconsidered through recognizing the role of speech in creating diverse publics, which could reconfigure what is seen to be at stake in speech and its control."
2007-1537,The Living Body and the Corpse: Israeli Documentary Cinema and the Intifadah,Trauma and Popular Culture,,,,Paper,The Living Body and the Corpse: Israeli Documentary Cinema and the Intifadah,Trauma and Popular Culture,"This article has two purposes. The first is to describe the way in which Israeli documentaries made during the al-Aqsa Intifadah represent the trauma caused by suicide attacks. Discussing the shift in the politics of the body/corpse as an outcome of the recent conflict, allows us to compare perspectives towards trauma in the Israeli documentary No. 17 is Anonymous (as a representative example of an entire genre), in video recordings of suicide bombers recorded before their missions, and in the Palestinian feature movie Paradise Now. The second purpose of this paper is to propose the negotiation of the body/corpse relation as a new ""materialistic"" discourse for discussing trauma, one that contests the predominance of memory discourse in trauma studies."
2007-1538,The Magazine Market in Denmark and Germany,The Changing Environment of Media Industries,,,,Paper,The Magazine Market in Denmark and Germany,The Changing Environment of Media Industries,"Economic indicators show that publishing sectors in Denmark are between 10 to 15 times smaller than their German counterparts. Other main findings on industry level are Danish industrys underperformance in productivity and a higher relative title diversity both on newspaper and magazine markets compared to Germany. The German publishing industry is mainly characterised by national ownership, representing the strong positions of single companies in the market, while in Denmark foreign media companies dominate the sector and thus influence strategies. Consumer magazine publishing sees significant national differences in strategies pursued. A majority of large and middle-sized German companies relies on differentiation as the main orientation, while 2 major competitors focus on cost leadership. In Denmark, differentiation strategies are observable within a number of magazine subsegments. Within these segments, some publishers rely on differentiation while on enterprise level, only one competitor pursues an explicit strategy of differentiation. In b2b publishing, strategic orientation is less explicit. Some major publishers in both countries show approaches to differentiation, but in general, companies seem to concentrate on content in first place, without pursuing explicit strategies."
2007-1539,The Marketplace in the Classroom: Outcomes of School Commercialism,Health Communication Interactive Paper Session,,,,Paper,The Marketplace in the Classroom: Outcomes of School Commercialism,Health Communication Interactive Paper Session,"Past research done on advertising exposure has found that advertising is effective in accomplishing its intended purpose of attracting consumers. However, this research has also demonstrated that there are significant unintended consequences tied to exposure, particularly for children. Increased advertisement exposure has been linked to parent-child conflict, development of materialistic attitudes, obesity, eating disorders and general unhappiness. The purpose of this study was to determine if such effects were found in another realm, commercial exposure at school. A survey of school commercialism was designed and sent to all public school principals in the states of Connecticut and Massachusetts. Using school specific data available from each states Department of Education, results from the administrators surveys were matched to school performance data. Results indicated that nearly all schools sampled (97%) are involved with for-profit businesses. When testing school outcomes, increased commercialism was significantly linked with decreased performance on fitness tests, increased absenteeism, increased discipline problems and decreased performance on academic assessment tests. The results have potentially, important implications for the practice of allowing commercial entities into schools as well as shedding light on the way researchers study the effects of advertising exposure, especially as it relates to Gerbners Cultivation Theory (1969, 2002)."
2007-1540,The Meaning of Organizational Trust,Organizational Communication Interactive Session,,,,Paper,The Meaning of Organizational Trust,Organizational Communication Interactive Session,"Over the past decade, trust has been gaining special attention as a crucial component of organizational life. It is increasingly being viewed as an important ingredient in business, global business, learning organizations, and in the new economy. Research presented here includes the results of 2 studies designed with the purpose to explore the meaning of organizational trust. The first study was conducted in 2004 in a large metropolitan area in the southeastern United States, whereas the second study was conducted in a Midwestern regional center in 2006. The findings show that organizational trust contains a cognitive, moral, and affective component and that there is a difference in the depth of trust in the workplace."
